faz_id,population_2000,population_2010,population_2011,population_2012,population_2013,population_2014,population_2015,population_2016,population_2017,population_2018,population_2019,population_2020,population_2021,population_2022,population_2023,population_2024,population_2025,population_2026,population_2027,population_2028,population_2029,population_2030,population_2031,population_2032,population_2033,population_2034,population_2035,population_2036,population_2037,population_2038,population_2039,population_2040
7606.0,1424.0,3489.0,3512.0,3608.0,3762.0,3981.0,4270.0,4307.0,4439.0,4654.0,4774.0,4790.0,4886.0,4958.0,5078.0,5263.0,5574.0,5629.0,5642.0,5667.0,5672.0,6025.0,6061.0,6135.0,6187.0,6199.0,6425.0,6436.0,6431.0,6469.0,6496.0,6544.0
7805.0,14732.0,19319.0,19275.0,19462.0,19713.0,19874.0,21248.0,21121.0,21379.0,21675.0,23091.0,22486.0,22800.0,23061.0,23393.0,23678.0,23084.0,23542.0,23920.0,24297.0,24447.0,23899.0,24517.0,24894.0,25304.0,25724.0,24912.0,25732.0,26216.0,26572.0,26898.0,26019.0
8220.0,17659.0,17907.0,18009.0,18354.0,18590.0,18793.0,19935.0,19901.0,20033.0,20117.0,20280.0,21848.0,22018.0,22133.0,22227.0,22216.0,24723.0,25459.0,25761.0,25940.0,26029.0,27858.0,28022.0,28123.0,28154.0,28190.0,28922.0,28814.0,28718.0,28709.0,28661.0,30095.0
8000.0,10729.0,12231.0,12196.0,12343.0,12608.0,12851.0,14143.0,14291.0,14526.0,14667.0,14629.0,15225.0,15315.0,15430.0,15537.0,15594.0,16046.0,16161.0,16175.0,16242.0,16228.0,16648.0,16694.0,16222.0,16269.0,16276.0,17069.0,17132.0,17155.0,17168.0,17215.0,19149.0
8906.0,7802.0,8465.0,8454.0,8478.0,8536.0,8564.0,8782.0,8712.0,8719.0,8715.0,8635.0,8659.0,8625.0,8659.0,8730.0,8742.0,8695.0,8747.0,8750.0,8780.0,8784.0,8741.0,8827.0,8841.0,8817.0,8876.0,8835.0,8996.0,9048.0,9102.0,9193.0,9140.0
8210.0,6885.0,7252.0,7370.0,7559.0,7807.0,8006.0,8568.0,8558.0,8577.0,8602.0,11124.0,12687.0,12849.0,12972.0,13080.0,13150.0,15793.0,16330.0,16513.0,16652.0,16762.0,18016.0,18089.0,18087.0,18129.0,18187.0,19177.0,19113.0,19096.0,19110.0,19078.0,21362.0
9020.0,12303.0,15292.0,15243.0,15380.0,15629.0,15832.0,16963.0,17261.0,18849.0,19062.0,19022.0,19053.0,19294.0,19564.0,19723.0,19898.0,20405.0,20569.0,20698.0,20795.0,20863.0,21183.0,21472.0,21566.0,21686.0,21923.0,21682.0,22204.0,22399.0,22642.0,22947.0,21587.0
8125.0,15344.0,16189.0,16291.0,16528.0,16870.0,17176.0,18209.0,18316.0,18610.0,18791.0,18813.0,19294.0,19464.0,19578.0,19691.0,19740.0,20503.0,20737.0,20779.0,20831.0,20868.0,21611.0,21608.0,21646.0,21751.0,21785.0,23216.0,23129.0,23176.0,23138.0,23157.0,24308.0
8126.0,10623.0,11286.0,11302.0,11493.0,11748.0,11943.0,12748.0,12789.0,12962.0,13143.0,14186.0,14744.0,14767.0,14919.0,15018.0,15096.0,16163.0,16407.0,16552.0,16582.0,16649.0,17603.0,17683.0,17735.0,17793.0,17827.0,19045.0,19117.0,19146.0,19167.0,19183.0,20400.0
8905.0,7887.0,9674.0,9675.0,9719.0,9762.0,9784.0,9960.0,9946.0,9995.0,10016.0,9940.0,10000.0,9966.0,9992.0,10003.0,10036.0,9965.0,10029.0,10004.0,10062.0,10047.0,9978.0,10028.0,10056.0,10118.0,10180.0,10112.0,10275.0,10282.0,10313.0,10443.0,10389.0
7806.0,4126.0,4565.0,4623.0,4744.0,4823.0,4929.0,4946.0,5002.0,5152.0,5309.0,5766.0,5664.0,5763.0,5888.0,6057.0,6180.0,6406.0,6681.0,6847.0,7100.0,7232.0,7163.0,7484.0,7731.0,7880.0,8113.0,8132.0,8771.0,9041.0,9314.0,9514.0,9215.0
7700.0,7859.0,8177.0,8191.0,8323.0,8416.0,8494.0,8526.0,8491.0,8526.0,8492.0,8423.0,8439.0,8411.0,8420.0,8438.0,8406.0,8449.0,8464.0,8493.0,8522.0,8516.0,8575.0,8605.0,8622.0,8603.0,8599.0,8595.0,8561.0,8513.0,8510.0,8504.0,8555.0
7526.0,13883.0,15879.0,15845.0,15887.0,15940.0,15939.0,16353.0,16178.0,16217.0,16295.0,16249.0,16574.0,16505.0,16497.0,16577.0,16611.0,16625.0,16612.0,16641.0,16616.0,16603.0,16578.0,16600.0,16622.0,16660.0,16728.0,16557.0,16684.0,16692.0,16775.0,16808.0,16566.0
7340.0,20688.0,26113.0,26307.0,26821.0,27432.0,27956.0,29509.0,29485.0,29729.0,30002.0,30967.0,30745.0,30744.0,30848.0,31040.0,31131.0,30707.0,31004.0,31128.0,31422.0,31589.0,30620.0,31217.0,31542.0,31742.0,31980.0,30307.0,31475.0,31961.0,32364.0,32820.0,29283.0
7605.0,1799.0,1966.0,1956.0,1979.0,1994.0,1988.0,2011.0,2003.0,2002.0,2008.0,1981.0,1975.0,1975.0,1969.0,1978.0,1981.0,1977.0,1992.0,1986.0,1987.0,1966.0,1952.0,1978.0,1979.0,1954.0,1981.0,1959.0,2003.0,1994.0,1997.0,2018.0,2002.0
7537.0,14128.0,20392.0,20245.0,20322.0,20387.0,20473.0,20933.0,20718.0,20782.0,20839.0,21069.0,21290.0,21263.0,21370.0,21483.0,21551.0,22030.0,22228.0,22328.0,22454.0,22552.0,23282.0,23496.0,23700.0,24084.0,24443.0,25898.0,26661.0,27241.0,27822.0,28434.0,27797.0
8115.0,22442.0,26517.0,26342.0,26483.0,26685.0,26726.0,27463.0,27262.0,27427.0,27411.0,27383.0,27408.0,27307.0,27358.0,27410.0,27457.0,27361.0,27618.0,27840.0,27931.0,27934.0,27587.0,28124.0,28574.0,28711.0,29284.0,30320.0,31755.0,32367.0,33115.0,33912.0,33321.0
7335.0,27548.0,34136.0,34149.0,34489.0,34897.0,35298.0,37158.0,36891.0,37145.0,37259.0,38303.0,36805.0,37251.0,37756.0,38193.0,38405.0,37626.0,38277.0,38593.0,38952.0,39118.0,37950.0,38682.0,39153.0,39430.0,39690.0,39055.0,39872.0,40231.0,40665.0,41000.0,40347.0
8600.0,13815.0,16345.0,16352.0,16463.0,16734.0,17017.0,17415.0,17454.0,17717.0,18009.0,18131.0,17875.0,18069.0,18271.0,18543.0,18792.0,18197.0,18607.0,18895.0,19205.0,19301.0,18645.0,19081.0,19309.0,19538.0,19799.0,19114.0,19768.0,20063.0,20370.0,20680.0,19858.0
7425.0,17890.0,29497.0,29403.0,29746.0,30242.0,30606.0,33395.0,33393.0,33649.0,33922.0,38946.0,39028.0,39279.0,39601.0,40011.0,40242.0,39603.0,40002.0,40233.0,40522.0,40599.0,39974.0,40492.0,40820.0,41028.0,41355.0,40920.0,41338.0,41456.0,41704.0,41905.0,42197.0
7535.0,11311.0,20964.0,20888.0,21157.0,21439.0,21789.0,21374.0,22188.0,22848.0,23291.0,26780.0,23631.0,24642.0,25282.0,25782.0,26186.0,24568.0,25523.0,26185.0,26761.0,27147.0,25722.0,26874.0,27528.0,28153.0,28931.0,27234.0,29178.0,30600.0,32053.0,33525.0,28465.0
7525.0,14270.0,15823.0,15815.0,15954.0,16109.0,16150.0,16676.0,16600.0,16683.0,16721.0,17682.0,16552.0,16830.0,17062.0,17219.0,17292.0,16895.0,17308.0,17543.0,17725.0,17822.0,17483.0,17865.0,18120.0,18372.0,18715.0,17687.0,18704.0,19448.0,20209.0,20677.0,17369.0
7436.0,5649.0,5872.0,5861.0,5916.0,5992.0,6001.0,6129.0,6085.0,6085.0,6089.0,6051.0,6106.0,6071.0,6043.0,6032.0,6046.0,6023.0,6012.0,5995.0,6034.0,6026.0,6001.0,6047.0,6021.0,6059.0,6083.0,6070.0,6111.0,6110.0,6124.0,6131.0,6098.0
9019.0,13114.0,16524.0,16535.0,16721.0,16887.0,17018.0,17499.0,17499.0,17579.0,17684.0,18336.0,18626.0,18617.0,18718.0,18820.0,18886.0,19125.0,19284.0,19375.0,19498.0,19526.0,19452.0,19788.0,19973.0,20118.0,20303.0,19718.0,20238.0,20425.0,20708.0,20912.0,19640.0
7026.0,9993.0,10472.0,10520.0,10710.0,10826.0,10967.0,11099.0,11176.0,11331.0,11400.0,11430.0,11446.0,11401.0,11454.0,11503.0,11551.0,11672.0,11701.0,11734.0,11779.0,11782.0,11712.0,11743.0,11763.0,11780.0,11783.0,11987.0,11966.0,11907.0,11877.0,11884.0,12081.0
7205.0,12477.0,12863.0,12844.0,12905.0,13009.0,13128.0,13237.0,13191.0,13328.0,13390.0,13490.0,14576.0,14428.0,14471.0,14485.0,14495.0,15551.0,15507.0,15501.0,15491.0,15502.0,16193.0,16087.0,16025.0,16037.0,16000.0,16759.0,16649.0,16586.0,16508.0,16535.0,17471.0
7515.0,3050.0,4816.0,4788.0,4801.0,4821.0,5994.0,6094.0,6048.0,6118.0,6174.0,7751.0,7919.0,7943.0,7961.0,7954.0,7983.0,8190.0,8182.0,8119.0,8111.0,8091.0,9443.0,9388.0,9303.0,9273.0,9257.0,10180.0,10090.0,10034.0,10010.0,9967.0,11119.0
7320.0,19708.0,29219.0,29255.0,29735.0,30213.0,30592.0,32238.0,32290.0,32643.0,32898.0,35756.0,32463.0,33384.0,34141.0,34738.0,35141.0,33223.0,34214.0,34850.0,35299.0,35508.0,34210.0,35140.0,35719.0,36249.0,36692.0,35528.0,36501.0,37022.0,37394.0,37926.0,37149.0
7206.0,16005.0,16688.0,16664.0,16832.0,16970.0,17082.0,17093.0,16949.0,16982.0,17052.0,16982.0,18079.0,17949.0,18016.0,18087.0,18221.0,20073.0,20126.0,20147.0,20201.0,20231.0,21891.0,21713.0,21643.0,21605.0,21528.0,24857.0,24647.0,24531.0,24356.0,24239.0,28039.0
7315.0,14872.0,16027.0,16072.0,16333.0,16662.0,16845.0,18402.0,18484.0,18656.0,18752.0,19086.0,18095.0,18350.0,18674.0,18976.0,19214.0,18885.0,19155.0,19460.0,19653.0,19831.0,19400.0,19776.0,20007.0,20218.0,20444.0,19902.0,20448.0,20745.0,21012.0,21234.0,20521.0
7435.0,7400.0,8142.0,8082.0,8156.0,8238.0,8235.0,8485.0,8437.0,8464.0,8489.0,8462.0,8539.0,8507.0,8542.0,8561.0,8578.0,8542.0,8536.0,8602.0,8606.0,8616.0,8583.0,8640.0,8640.0,8685.0,8740.0,8683.0,8793.0,8835.0,8854.0,8897.0,8827.0
7316.0,17284.0,19771.0,19753.0,19935.0,20130.0,20284.0,22846.0,22627.0,22640.0,22726.0,23506.0,23530.0,23549.0,23715.0,23779.0,23839.0,24039.0,24168.0,24342.0,24429.0,24422.0,24108.0,24347.0,24453.0,24508.0,24580.0,24394.0,24573.0,24716.0,24740.0,24766.0,25280.0
7025.0,18652.0,17886.0,18412.0,19439.0,20200.0,20733.0,21295.0,21824.0,22066.0,22132.0,22786.0,22487.0,22622.0,22723.0,22799.0,22892.0,23190.0,23655.0,23787.0,23846.0,23928.0,23740.0,23894.0,23958.0,24047.0,24038.0,24225.0,24123.0,24069.0,24073.0,24094.0,24471.0
7415.0,6401.0,10584.0,10563.0,10640.0,10793.0,10948.0,12829.0,12829.0,12920.0,12996.0,13886.0,14045.0,14055.0,14147.0,14259.0,14366.0,14739.0,14922.0,15068.0,15137.0,15213.0,15500.0,15599.0,15763.0,15819.0,15916.0,15987.0,16139.0,16181.0,16199.0,16269.0,16455.0
7100.0,19139.0,20017.0,20068.0,20280.0,20491.0,20655.0,21719.0,21793.0,21929.0,22118.0,22588.0,22713.0,22719.0,22711.0,22713.0,22814.0,23638.0,23809.0,23850.0,24084.0,24279.0,24535.0,24797.0,24197.0,24620.0,25120.0,25163.0,25903.0,26803.0,27670.0,28626.0,25165.0
7015.0,15607.0,16981.0,17071.0,17398.0,17680.0,17927.0,17385.0,17745.0,18067.0,18323.0,18389.0,17866.0,18150.0,18335.0,18518.0,18568.0,18729.0,19151.0,19421.0,19523.0,19596.0,19684.0,20172.0,20406.0,20648.0,20875.0,21172.0,21575.0,21657.0,21803.0,21952.0,22994.0
9908.0,4286.0,3942.0,3934.0,3946.0,3951.0,3959.0,3977.0,3907.0,3903.0,3906.0,3868.0,3886.0,3830.0,3841.0,3851.0,3847.0,3849.0,3850.0,3853.0,3845.0,3848.0,3808.0,3831.0,3839.0,3849.0,3858.0,3755.0,3759.0,3766.0,3766.0,3757.0,3535.0
6410.0,33256.0,35029.0,35129.0,35644.0,36247.0,36729.0,37065.0,37262.0,37852.0,38359.0,38407.0,38942.0,38830.0,39098.0,39405.0,39738.0,39999.0,40297.0,40708.0,41455.0,42104.0,40622.0,41901.0,43024.0,44369.0,45786.0,39691.0,44374.0,46854.0,48672.0,50058.0,38479.0
6420.0,30649.0,31829.0,32034.0,32566.0,33253.0,33724.0,33756.0,33976.0,34361.0,34788.0,34719.0,34406.0,34604.0,34929.0,35291.0,35475.0,35218.0,35679.0,36061.0,36524.0,36797.0,35736.0,36421.0,37258.0,38491.0,39960.0,36499.0,40063.0,41919.0,43547.0,44842.0,37538.0
5535.0,20913.0,24504.0,24603.0,25071.0,25640.0,26282.0,27237.0,27487.0,28168.0,28914.0,29161.0,28808.0,29290.0,29903.0,30387.0,30726.0,29997.0,30529.0,30945.0,31335.0,31679.0,31859.0,32236.0,32598.0,33085.0,33612.0,33365.0,33727.0,34164.0,34912.0,35513.0,34954.0
5600.0,11957.0,13982.0,14069.0,14345.0,14570.0,14845.0,15311.0,15350.0,15580.0,15749.0,15730.0,16449.0,16506.0,16668.0,16815.0,16842.0,17373.0,17466.0,17561.0,17704.0,17797.0,18285.0,18458.0,18480.0,18590.0,18688.0,18949.0,19275.0,19458.0,19581.0,19618.0,19847.0
5546.0,14805.0,15708.0,15748.0,15944.0,16145.0,16395.0,16115.0,16417.0,16816.0,17167.0,17141.0,16911.0,17082.0,17249.0,17553.0,17730.0,17626.0,17881.0,18028.0,18262.0,18364.0,18431.0,18633.0,18803.0,19056.0,19317.0,19219.0,19692.0,19944.0,20105.0,20291.0,19880.0
4706.0,11048.0,15463.0,15821.0,15850.0,15925.0,15932.0,14826.0,15045.0,15303.0,15407.0,15331.0,15034.0,15129.0,15299.0,15404.0,15413.0,15120.0,15283.0,15391.0,15515.0,15526.0,15263.0,15477.0,15506.0,15592.0,15667.0,15625.0,15830.0,15918.0,15955.0,16009.0,15770.0
6605.0,9502.0,11698.0,11710.0,11835.0,11914.0,11909.0,12596.0,12600.0,12715.0,12754.0,12661.0,13189.0,13208.0,13339.0,13454.0,13456.0,13580.0,13717.0,13811.0,13859.0,13897.0,13743.0,13931.0,14003.0,14080.0,14128.0,13828.0,14141.0,14321.0,14550.0,14697.0,14232.0
6910.0,5533.0,6141.0,6174.0,6296.0,6380.0,6472.0,6604.0,6754.0,6910.0,7022.0,7027.0,7257.0,7404.0,7517.0,7661.0,7755.0,7644.0,7776.0,7865.0,7944.0,7992.0,7873.0,8041.0,8102.0,8185.0,8302.0,8161.0,8542.0,8655.0,8783.0,8921.0,8575.0
6606.0,4726.0,5242.0,5260.0,5327.0,5371.0,5445.0,5494.0,5528.0,5597.0,5661.0,5625.0,5824.0,5888.0,5962.0,6020.0,6094.0,6210.0,6284.0,6307.0,6343.0,6367.0,6427.0,6471.0,6515.0,6557.0,6633.0,6674.0,6894.0,7017.0,7156.0,7337.0,7305.0
9909.0,4194.0,4721.0,4725.0,4774.0,4836.0,4883.0,4936.0,4928.0,4965.0,5092.0,5099.0,5097.0,5179.0,5264.0,5372.0,5455.0,5336.0,5495.0,5607.0,5756.0,5806.0,5710.0,5904.0,6050.0,6155.0,6301.0,6245.0,6411.0,6502.0,6623.0,6821.0,7619.0
9011.0,6417.0,8187.0,8204.0,8311.0,8459.0,8514.0,8757.0,8742.0,8839.0,8905.0,8873.0,8780.0,8962.0,9068.0,9157.0,9211.0,9630.0,9812.0,9917.0,10030.0,10091.0,10479.0,10756.0,10910.0,11076.0,11234.0,11142.0,11705.0,11916.0,12126.0,12403.0,11339.0
5525.0,11647.0,13003.0,12984.0,13139.0,13295.0,13481.0,13672.0,13815.0,13961.0,14071.0,14038.0,14171.0,14237.0,14420.0,14519.0,14671.0,15001.0,15154.0,15269.0,15423.0,15498.0,15106.0,15279.0,15488.0,15668.0,15825.0,15932.0,16263.0,16473.0,16593.0,16694.0,16688.0
5515.0,21591.0,22483.0,22635.0,23048.0,23506.0,23864.0,24374.0,24612.0,24967.0,25375.0,25342.0,25818.0,26158.0,26573.0,26938.0,27147.0,27199.0,27401.0,27560.0,27703.0,27783.0,28530.0,28677.0,28776.0,28822.0,28945.0,29198.0,29212.0,29244.0,29308.0,29378.0,29700.0
6326.0,21609.0,23799.0,23920.0,24325.0,24785.0,25171.0,25371.0,25507.0,25679.0,25822.0,25731.0,25317.0,25327.0,25459.0,25525.0,25615.0,25436.0,25709.0,25787.0,25730.0,25793.0,25483.0,25725.0,25856.0,25956.0,26097.0,26043.0,26200.0,26246.0,26311.0,26416.0,26496.0
9914.0,14552.0,17006.0,16981.0,17141.0,17338.0,17471.0,18038.0,18057.0,18234.0,18444.0,18443.0,19084.0,19139.0,19274.0,19473.0,19524.0,19981.0,20237.0,20369.0,20460.0,20501.0,20960.0,21130.0,21217.0,21369.0,21448.0,22370.0,22190.0,22075.0,22016.0,21984.0,24547.0
5545.0,11212.0,13868.0,13937.0,14125.0,14263.0,14400.0,14387.0,14528.0,14830.0,15224.0,15286.0,15380.0,15766.0,16089.0,16343.0,16486.0,16261.0,16656.0,16925.0,17140.0,17181.0,16665.0,17213.0,17421.0,17547.0,17699.0,17286.0,17805.0,18020.0,18152.0,18240.0,17694.0
6223.0,24698.0,27062.0,27136.0,27581.0,27911.0,28304.0,28501.0,28583.0,28785.0,28858.0,28690.0,28699.0,28642.0,28411.0,28406.0,28505.0,28289.0,27983.0,28083.0,28353.0,28519.0,28132.0,28536.0,28597.0,28858.0,29020.0,28963.0,29209.0,29389.0,29503.0,29619.0,31426.0
5306.0,20690.0,22524.0,22729.0,23016.0,23357.0,23684.0,24110.0,24146.0,24309.0,24445.0,24351.0,23819.0,23783.0,23931.0,24042.0,24152.0,24147.0,24288.0,24337.0,24429.0,24451.0,24175.0,24234.0,24376.0,24563.0,24653.0,24921.0,25052.0,25155.0,25251.0,25330.0,26186.0
6325.0,32383.0,35612.0,35881.0,36579.0,37086.0,37499.0,37525.0,37464.0,37476.0,37477.0,37207.0,37192.0,36969.0,37007.0,37017.0,37018.0,36745.0,36915.0,36969.0,37040.0,36946.0,36481.0,36796.0,36928.0,36984.0,37078.0,36984.0,37030.0,37041.0,37029.0,37011.0,37161.0
9009.0,4230.0,5282.0,5331.0,5375.0,5412.0,5451.0,5520.0,5490.0,5516.0,5522.0,5488.0,5529.0,5548.0,5565.0,5568.0,5619.0,5619.0,5670.0,5695.0,5747.0,5725.0,5609.0,5720.0,5772.0,5830.0,5866.0,5665.0,5804.0,5862.0,5916.0,5976.0,5776.0
9006.0,8324.0,10368.0,10356.0,10468.0,10613.0,10693.0,10863.0,10859.0,10988.0,11125.0,11124.0,11296.0,11353.0,11449.0,11622.0,11704.0,11583.0,11863.0,12025.0,12279.0,12365.0,12140.0,12530.0,12753.0,13024.0,13341.0,13120.0,13623.0,13902.0,14075.0,14206.0,14266.0
6225.0,16363.0,19622.0,19821.0,20307.0,20725.0,21076.0,21303.0,21439.0,21620.0,21679.0,21594.0,21634.0,21644.0,21396.0,21471.0,21550.0,21409.0,21714.0,21897.0,21729.0,21846.0,21549.0,21910.0,22191.0,22368.0,22486.0,22450.0,22634.0,22739.0,22922.0,23095.0,25018.0
9018.0,13632.0,14153.0,14160.0,14289.0,14470.0,14598.0,14614.0,14571.0,14778.0,14962.0,14973.0,14061.0,14308.0,14543.0,14938.0,15143.0,13987.0,14632.0,15003.0,15440.0,15680.0,14974.0,15559.0,15978.0,16429.0,16872.0,16963.0,17478.0,17922.0,18344.0,18807.0,21348.0
5425.0,32648.0,36304.0,36308.0,36715.0,37155.0,37519.0,40134.0,40045.0,40448.0,40831.0,40795.0,43707.0,43420.0,43631.0,43810.0,43906.0,46199.0,46354.0,46418.0,46517.0,46362.0,46801.0,47002.0,47066.0,47214.0,47316.0,49147.0,49309.0,48929.0,49076.0,49236.0,51387.0
5305.0,21811.0,25106.0,25444.0,25935.0,26492.0,27004.0,27631.0,27959.0,28439.0,28765.0,29026.0,29830.0,30058.0,30327.0,30520.0,30692.0,30597.0,30771.0,30859.0,30985.0,31032.0,32494.0,32581.0,32707.0,32704.0,32725.0,32948.0,32943.0,32917.0,32948.0,33037.0,33348.0
5426.0,12479.0,20909.0,25984.0,26003.0,26128.0,26206.0,23890.0,24047.0,24381.0,24525.0,24366.0,23896.0,24043.0,24160.0,24206.0,24282.0,23805.0,23920.0,24012.0,24085.0,24097.0,23714.0,23851.0,23933.0,23963.0,23979.0,23898.0,24243.0,24041.0,24152.0,24342.0,24564.0
6226.0,27921.0,30961.0,31029.0,31555.0,31988.0,32406.0,32469.0,32346.0,32318.0,32380.0,32194.0,32160.0,32021.0,32048.0,32068.0,32035.0,31801.0,32022.0,32034.0,32050.0,32008.0,31622.0,31882.0,31920.0,31978.0,32075.0,32032.0,32114.0,32148.0,32120.0,32152.0,32322.0
6126.0,11088.0,12015.0,12087.0,12321.0,12513.0,12707.0,12659.0,12665.0,12746.0,12765.0,12655.0,12619.0,12570.0,12636.0,12641.0,12639.0,12530.0,12611.0,12619.0,12683.0,12662.0,12508.0,12606.0,12639.0,12658.0,12692.0,12668.0,12677.0,12668.0,12677.0,12714.0,12844.0
6224.0,18502.0,20540.0,20615.0,21059.0,21294.0,21412.0,21485.0,21350.0,21359.0,21405.0,21290.0,21291.0,21251.0,21353.0,21397.0,21382.0,21242.0,21397.0,21413.0,21405.0,21384.0,21123.0,21280.0,21358.0,21400.0,21433.0,21388.0,21427.0,21446.0,21431.0,21446.0,21510.0
6216.0,14314.0,15922.0,15959.0,16172.0,16349.0,16243.0,16342.0,16288.0,16339.0,16322.0,16216.0,16277.0,16252.0,16263.0,16280.0,16295.0,16140.0,16211.0,16199.0,16236.0,16264.0,16055.0,16225.0,16251.0,16261.0,16269.0,16235.0,16327.0,16338.0,16365.0,16337.0,16368.0
6316.0,26093.0,30951.0,31274.0,31986.0,32488.0,38216.0,38422.0,38426.0,38536.0,38623.0,38441.0,38687.0,38738.0,38941.0,39080.0,39041.0,38736.0,39073.0,39276.0,39372.0,39407.0,38884.0,39254.0,39402.0,39478.0,39537.0,39468.0,39587.0,39548.0,39567.0,39630.0,41724.0
6215.0,19992.0,23190.0,23227.0,23567.0,23671.0,23778.0,23865.0,23929.0,24182.0,24284.0,24220.0,24403.0,24803.0,25054.0,25223.0,25319.0,25124.0,25327.0,25375.0,25490.0,25621.0,25343.0,25707.0,25873.0,25939.0,26049.0,25987.0,26213.0,26288.0,26336.0,26434.0,27866.0
