faz_id	households_2000	households_2010	households_2020	households_2025	households_2030	households_2035	households_2040
6115.0	10042.0	11384.0	11629.0	11720.0	11845.0	11896.0	11990.0
4820.0	3295.0	3618.0	3714.0	3728.0	3773.0	3793.0	3834.0
9017.0	1228.0	1302.0	1509.0	1654.0	1801.0	1996.0	2287.0
6123.0	6909.0	9789.0	11189.0	12149.0	12961.0	13016.0	13007.0
6114.0	14210.0	16621.0	17361.0	17755.0	18096.0	18418.0	18433.0
4607.0	3175.0	7564.0	9341.0	10023.0	10829.0	11866.0	13291.0
6505.0	1923.0	3988.0	4397.0	4558.0	4745.0	5029.0	5411.0
5020.0	9722.0	10063.0	10383.0	10486.0	10643.0	10959.0	11784.0
6113.0	18606.0	22073.0	25331.0	27027.0	27368.0	27741.0	28094.0
5010.0	8095.0	8493.0	8848.0	8869.0	8788.0	9046.0	9598.0
6020.0	6775.0	10312.0	12380.0	13876.0	15029.0	15432.0	15640.0
4900.0	1548.0	3398.0	5783.0	7567.0	9115.0	10740.0	12013.0
6010.0	4463.0	7002.0	8622.0	9580.0	10065.0	10566.0	11065.0
4400.0	8442.0	9252.0	9524.0	9578.0	9662.0	9699.0	9698.0
9900.0	2890.0	3070.0	4376.0	4658.0	4845.0	5059.0	5320.0
9904.0	4465.0	4998.0	5815.0	6031.0	6255.0	6594.0	7124.0
9902.0	9212.0	10176.0	13721.0	14046.0	14237.0	14418.0	14929.0
4810.0	3979.0	4499.0	4667.0	4730.0	4769.0	4854.0	5013.0
5720.0	16633.0	18505.0	18853.0	19020.0	19181.0	19334.0	19333.0
9901.0	2552.0	2743.0	3278.0	3569.0	3885.0	4362.0	5523.0
5826.0	2105.0	2940.0	3101.0	3160.0	3296.0	3440.0	3530.0
5825.0	967.0	1393.0	1837.0	1973.0	2144.0	2190.0	2191.0
5925.0	9452.0	10875.0	11169.0	11373.0	11688.0	12127.0	12283.0
9015.0	4650.0	5109.0	5598.0	5866.0	6214.0	6559.0	6726.0
4506.0	6415.0	6977.0	7353.0	7501.0	7758.0	8184.0	8642.0
4605.0	7181.0	8473.0	9669.0	10026.0	10521.0	10914.0	11529.0
9002.0	8505.0	9308.0	14637.0	15834.0	17014.0	18230.0	20083.0
4226.0	5598.0	6285.0	7081.0	7342.0	7562.0	7789.0	7955.0
4505.0	5246.0	5718.0	5969.0	6010.0	6044.0	6115.0	6277.0
4225.0	4139.0	5821.0	6509.0	6734.0	7126.0	7662.0	8128.0
5716.0	8976.0	10171.0	10690.0	10770.0	11015.0	11497.0	11776.0
5916.0	11529.0	13389.0	14099.0	14378.0	14786.0	15480.0	15912.0
4300.0	4443.0	4758.0	5056.0	5206.0	5401.0	5648.0	5951.0
5815.0	1811.0	2030.0	2113.0	2138.0	2195.0	2321.0	2389.0
9004.0	5164.0	5876.0	6688.0	7174.0	7881.0	8938.0	10325.0
5715.0	7352.0	7984.0	8060.0	8064.0	8119.0	8147.0	8161.0
3330.0	4378.0	4710.0	5248.0	5612.0	5988.0	6511.0	6939.0
6506.0	5122.0	5401.0	5989.0	6243.0	6613.0	7116.0	7847.0
5915.0	6726.0	7377.0	7898.0	7958.0	8081.0	8323.0	8482.0
3905.0	3112.0	3611.0	4409.0	4591.0	4691.0	4794.0	5017.0
4130.0	5878.0	7416.0	8222.0	8315.0	8367.0	8508.0	8660.0
6930.0	4194.0	4553.0	4548.0	4540.0	4553.0	4577.0	4594.0
3825.0	6525.0	7501.0	8412.0	8594.0	8804.0	9187.0	9707.0
4120.0	7324.0	8246.0	8845.0	8943.0	9116.0	9440.0	9840.0
3816.0	7983.0	8692.0	9925.0	10152.0	10361.0	10724.0	11298.0
4210.0	6199.0	8076.0	9597.0	10112.0	10648.0	11122.0	11748.0
9016.0	3641.0	4107.0	4794.0	5193.0	5698.0	6497.0	7273.0
4005.0	4338.0	5138.0	6062.0	6273.0	6463.0	6734.0	7647.0
4230.0	3356.0	3585.0	4207.0	4464.0	4711.0	4885.0	5111.0
3815.0	7897.0	8600.0	8816.0	8860.0	8930.0	9018.0	9101.0
3705.0	11790.0	12603.0	13103.0	13279.0	13638.0	14261.0	15827.0
3900.0	2404.0	2654.0	2919.0	3062.0	3393.0	3598.0	3733.0
4110.0	6972.0	7695.0	8432.0	8744.0	9220.0	9921.0	11961.0
3416.0	7762.0	8511.0	9137.0	9300.0	9467.0	9858.0	10852.0
3413.0	2296.0	2843.0	3678.0	4041.0	4280.0	4578.0	4811.0
3706.0	6049.0	6476.0	7171.0	7326.0	7418.0	7481.0	7580.0
3600.0	7251.0	8033.0	8919.0	9196.0	9544.0	10155.0	11372.0
3415.0	7313.0	8476.0	10657.0	11299.0	11864.0	12364.0	13384.0
3320.0	8020.0	8985.0	10338.0	10767.0	11210.0	11671.0	12066.0
3505.0	13617.0	15208.0	17642.0	18306.0	18709.0	19267.0	20601.0
3414.0	8012.0	8977.0	10218.0	10482.0	10682.0	10906.0	11175.0
6900.0	2657.0	2810.0	3246.0	3549.0	3892.0	4301.0	4795.0
2940.0	4555.0	5247.0	6755.0	7620.0	8671.0	9917.0	11000.0
2216.0	5554.0	6221.0	7138.0	7592.0	8042.0	8462.0	8922.0
3046.0	9134.0	9715.0	10238.0	10319.0	10464.0	10745.0	11197.0
2225.0	4571.0	5210.0	6385.0	6848.0	7369.0	8189.0	9674.0
3426.0	4840.0	5922.0	7628.0	8145.0	8588.0	8954.0	9391.0
3427.0	5856.0	6883.0	8384.0	8769.0	9123.0	9542.0	10139.0
3045.0	9951.0	10510.0	11488.0	11821.0	12077.0	12370.0	12834.0
3310.0	4499.0	5402.0	6807.0	7396.0	8933.0	10725.0	13184.0
3030.0	9877.0	11724.0	15230.0	16689.0	17988.0	19070.0	19972.0
3130.0	6501.0	6982.0	7327.0	7459.0	7654.0	7947.0	8667.0
3010.0	14575.0	15322.0	16670.0	17228.0	17704.0	18330.0	19188.0
3020.0	9030.0	9929.0	10453.0	10652.0	10834.0	11474.0	13895.0
3425.0	4821.0	5941.0	7388.0	7988.0	8377.0	8834.0	9468.0
2100.0	6519.0	7154.0	7736.0	7940.0	8109.0	8244.0	8631.0
1606.0	5360.0	5624.0	5801.0	5860.0	5940.0	6021.0	6156.0
2215.0	5848.0	6528.0	7284.0	7541.0	7806.0	8012.0	8288.0
1720.0	10478.0	11146.0	11364.0	11653.0	12221.0	12999.0	13304.0
3120.0	8725.0	9301.0	9820.0	10097.0	10517.0	11469.0	13671.0
1900.0	159.0	370.0	554.0	552.0	553.0	553.0	553.0
3110.0	2646.0	2943.0	3529.0	3610.0	3644.0	3671.0	3733.0
3200.0	6971.0	7273.0	8128.0	8508.0	8920.0	9501.0	10183.0
1605.0	7656.0	7969.0	8181.0	8191.0	8225.0	8259.0	8342.0
2000.0	2729.0	3504.0	4792.0	5154.0	5594.0	5961.0	6526.0
1820.0	3936.0	4560.0	4649.0	4733.0	4887.0	5078.0	5250.0
1200.0	5563.0	6164.0	7060.0	7410.0	7705.0	7978.0	8309.0
1710.0	7792.0	8721.0	9175.0	9354.0	9892.0	11208.0	12550.0
1810.0	1455.0	1791.0	1869.0	1999.0	2307.0	2854.0	3299.0
900.0	3589.0	4012.0	4492.0	4634.0	4853.0	5017.0	5261.0
806.0	5464.0	7260.0	11014.0	12282.0	13328.0	14498.0	16074.0
1506.0	8479.0	8926.0	9516.0	9720.0	9945.0	10192.0	10448.0
1410.0	4407.0	4754.0	4888.0	4971.0	5107.0	5469.0	5780.0
1505.0	7455.0	8189.0	9022.0	9229.0	9448.0	9581.0	9854.0
1330.0	6925.0	7234.0	8216.0	8516.0	8711.0	8889.0	9020.0
1000.0	3449.0	3656.0	3865.0	3935.0	3995.0	4066.0	4128.0
1320.0	6637.0	7203.0	7334.0	7351.0	7371.0	7380.0	7417.0
1420.0	4211.0	4975.0	5168.0	5399.0	6064.0	8019.0	10349.0
1130.0	2006.0	2170.0	2512.0	2689.0	2922.0	3115.0	3329.0
1116.0	5667.0	6481.0	7392.0	7684.0	7945.0	8278.0	8640.0
1310.0	8980.0	9800.0	10453.0	10636.0	10718.0	10793.0	10859.0
805.0	5501.0	6174.0	8079.0	8770.0	9282.0	9701.0	10364.0
1115.0	3429.0	4074.0	5322.0	5973.0	6566.0	6932.0	7168.0
205.0	5216.0	5560.0	5782.0	5828.0	5849.0	5916.0	6002.0
136.0	4807.0	4956.0	5087.0	5105.0	5153.0	5193.0	5239.0
1120.0	10113.0	11330.0	13761.0	14689.0	15550.0	16344.0	17591.0
705.0	5093.0	5675.0	6824.0	7549.0	8260.0	10192.0	12621.0
120.0	4398.0	4610.0	4945.0	5000.0	5121.0	5233.0	5359.0
325.0	7485.0	8115.0	9408.0	9712.0	10389.0	10759.0	11146.0
135.0	5846.0	6355.0	6873.0	7011.0	7123.0	7188.0	7225.0
706.0	4079.0	4351.0	4785.0	5101.0	5494.0	6028.0	6715.0
206.0	5172.0	5741.0	5963.0	6005.0	6059.0	6090.0	6198.0
2910.0	599.0	791.0	1317.0	1441.0	1563.0	1728.0	2117.0
315.0	5339.0	5785.0	6127.0	6250.0	6379.0	6511.0	6629.0
2935.0	4583.0	2738.0	2717.0	2699.0	2691.0	2656.0	2641.0
605.0	6750.0	7428.0	8980.0	9662.0	10417.0	10985.0	11563.0
606.0	4967.0	5797.0	8710.0	10202.0	11446.0	12499.0	13542.0
506.0	5011.0	6760.0	9286.0	10009.0	11108.0	12453.0	14858.0
110.0	1951.0	2099.0	2184.0	2195.0	2200.0	2223.0	2472.0
505.0	8818.0	11953.0	16128.0	18593.0	20689.0	22747.0	25613.0
2936.0	868.0	1937.0	2517.0	2633.0	2714.0	2804.0	3102.0
405.0	6570.0	7418.0	9414.0	10415.0	11521.0	12445.0	13547.0
2926.0	7780.0	8210.0	8751.0	9113.0	9599.0	10294.0	11132.0
2925.0	4380.0	4979.0	5450.0	5836.0	6487.0	7855.0	9756.0
2927.0	1966.0	2197.0	2695.0	3129.0	3763.0	4887.0	7368.0
