faz_id	jobs_2000	jobs_2010	jobs_2020	jobs_2025	jobs_2030	jobs_2035	jobs_2040
5600.0	10929.0	10973.0	12953.0	13201.0	13436.0	13704.0	14228.0
5546.0	12157.0	10101.0	12822.0	12533.0	12835.0	13479.0	13806.0
4706.0	2098.0	1958.0	2449.0	2506.0	2601.0	2728.0	2816.0
6605.0	1864.0	1889.0	2464.0	2493.0	2555.0	2624.0	2728.0
6910.0	772.0	653.0	841.0	892.0	1028.0	1368.0	1848.0
6606.0	1241.0	1050.0	1234.0	1262.0	1353.0	1467.0	1500.0
9909.0	743.0	749.0	1003.0	1084.0	1151.0	1249.0	1353.0
9011.0	5681.0	5614.0	6353.0	6423.0	6497.0	6623.0	6772.0
5525.0	5676.0	5290.0	6520.0	6682.0	6398.0	6564.0	6680.0
5515.0	3765.0	3949.0	4841.0	4912.0	4994.0	5135.0	5288.0
6326.0	10603.0	10353.0	12212.0	12337.0	13103.0	14382.0	16479.0
9914.0	2805.0	2609.0	3213.0	3544.0	3713.0	3957.0	4199.0
5545.0	3976.0	3440.0	4546.0	4576.0	4903.0	4994.0	5102.0
6223.0	7772.0	7266.0	8479.0	9106.0	9825.0	11381.0	13571.0
5306.0	16874.0	16944.0	20086.0	20861.0	21833.0	24480.0	26606.0
6325.0	6207.0	6140.0	7053.0	7193.0	7455.0	8148.0	8660.0
9009.0	1703.0	2001.0	2306.0	2339.0	2367.0	2414.0	2477.0
9006.0	1056.0	982.0	1654.0	1908.0	2107.0	2505.0	2928.0
6225.0	14312.0	14261.0	16143.0	16505.0	17393.0	19144.0	22515.0
9018.0	9427.0	9589.0	10771.0	10984.0	11506.0	11709.0	12209.0
5425.0	27049.0	24264.0	30027.0	32089.0	39852.0	50457.0	68577.0
5305.0	20319.0	19451.0	22613.0	23734.0	24735.0	27124.0	30445.0
5426.0	12790.0	10168.0	15256.0	16922.0	17645.0	18829.0	20419.0
6226.0	6125.0	5791.0	6379.0	6616.0	6869.0	7658.0	8539.0
6126.0	2536.0	2416.0	2916.0	3100.0	3409.0	3517.0	3796.0
6224.0	5662.0	6474.0	7294.0	7344.0	7625.0	8027.0	8365.0
6216.0	7090.0	7936.0	9202.0	9651.0	9982.0	10275.0	10555.0
6316.0	14842.0	15579.0	18737.0	18630.0	19920.0	22376.0	24236.0
6215.0	14217.0	13269.0	15403.0	16234.0	17992.0	19760.0	21481.0
5100.0	1348.0	1407.0	1592.0	1635.0	1684.0	1752.0	1832.0
6213.0	12132.0	13179.0	14923.0	14888.0	15035.0	15133.0	15534.0
9005.0	324.0	220.0	276.0	336.0	380.0	401.0	505.0
6124.0	10437.0	11003.0	12643.0	12852.0	13319.0	13593.0	13953.0
6125.0	9731.0	9238.0	10985.0	11342.0	11808.0	12420.0	12693.0
6214.0	22751.0	26675.0	29968.0	30346.0	30573.0	31118.0	31900.0
5415.0	38690.0	46079.0	63572.0	64130.0	62889.0	63453.0	66329.0
5205.0	31982.0	31135.0	35699.0	37577.0	39898.0	43017.0	46963.0
9916.0	1700.0	1841.0	2177.0	2196.0	2229.0	2289.0	2342.0
9913.0	4328.0	4537.0	5263.0	5347.0	5503.0	5711.0	5740.0
9915.0	2430.0	2497.0	3143.0	3223.0	3308.0	3156.0	3198.0
4606.0	3555.0	3407.0	3870.0	3802.0	3912.0	4066.0	4389.0
6115.0	8889.0	8539.0	9342.0	9397.0	9545.0	9659.0	9879.0
4820.0	5956.0	5412.0	6374.0	6365.0	6296.0	6299.0	6452.0
9017.0	201.0	191.0	250.0	272.0	294.0	298.0	327.0
6123.0	45873.0	42639.0	58353.0	63351.0	69030.0	73899.0	75978.0
6114.0	18955.0	18878.0	20660.0	20999.0	21562.0	22418.0	23741.0
4607.0	4002.0	3686.0	5607.0	5982.0	6729.0	7442.0	8099.0
6505.0	1621.0	1724.0	2329.0	2478.0	2690.0	2802.0	2886.0
5020.0	6877.0	7123.0	8673.0	9272.0	9387.0	9346.0	10255.0
6113.0	35984.0	37380.0	40399.0	41253.0	42171.0	43006.0	43921.0
5010.0	15396.0	15271.0	17538.0	17664.0	17797.0	17420.0	17657.0
6020.0	44046.0	40967.0	55684.0	69155.0	76209.0	77850.0	78027.0
4900.0	32001.0	28298.0	52281.0	57728.0	67192.0	83789.0	100986.0
6010.0	117772.0	100462.0	123631.0	130901.0	135577.0	138162.0	138995.0
4400.0	7823.0	8134.0	9404.0	9557.0	9694.0	9889.0	10790.0
9900.0	1315.0	1488.0	1988.0	2230.0	2214.0	2237.0	2267.0
9904.0	6218.0	6466.0	7078.0	7105.0	7149.0	7179.0	7089.0
9902.0	19634.0	21862.0	24303.0	25077.0	25750.0	27834.0	31426.0
4810.0	7449.0	7191.0	8381.0	7985.0	8206.0	8271.0	8326.0
5720.0	8647.0	9963.0	11434.0	11917.0	12740.0	13237.0	14524.0
9901.0	3585.0	3659.0	4539.0	5117.0	6002.0	6716.0	7105.0
5826.0	7617.0	6412.0	8292.0	8491.0	9235.0	10076.0	10739.0
5825.0	45899.0	41849.0	51009.0	53127.0	53749.0	55627.0	57502.0
5925.0	17016.0	16581.0	19373.0	19919.0	20869.0	22194.0	23634.0
9015.0	1442.0	1349.0	1625.0	1678.0	1740.0	1823.0	1962.0
4506.0	26227.0	24276.0	31120.0	31483.0	31120.0	31238.0	31833.0
4605.0	9451.0	10098.0	16818.0	19771.0	22261.0	27856.0	35263.0
9002.0	7488.0	8083.0	9319.0	9538.0	9647.0	9743.0	9929.0
4226.0	1757.0	1968.0	2399.0	2443.0	2501.0	2583.0	2705.0
4505.0	1050.0	1084.0	1419.0	1451.0	1498.0	1554.0	1637.0
4225.0	1849.0	2107.0	2570.0	2483.0	2545.0	2623.0	2698.0
5716.0	6290.0	6422.0	7891.0	8566.0	9185.0	10728.0	11934.0
5916.0	5389.0	6242.0	7234.0	7540.0	7894.0	8215.0	8666.0
4300.0	9330.0	9329.0	15793.0	18001.0	19182.0	20265.0	24729.0
5815.0	25006.0	24404.0	28285.0	28605.0	28993.0	29511.0	32051.0
9004.0	2917.0	2974.0	4408.0	4840.0	5116.0	5855.0	6466.0
5715.0	1385.0	1590.0	1869.0	1906.0	1956.0	2062.0	2198.0
3330.0	2055.0	1800.0	2356.0	2327.0	2399.0	2531.0	2617.0
6506.0	3713.0	4171.0	5994.0	7100.0	8692.0	10538.0	12804.0
5915.0	4854.0	4533.0	5476.0	5794.0	5989.0	6705.0	7052.0
3905.0	20607.0	17540.0	21296.0	21782.0	22636.0	24113.0	24536.0
4130.0	25302.0	21985.0	24830.0	25645.0	27423.0	29154.0	33076.0
6930.0	3059.0	2836.0	3545.0	3586.0	3750.0	3977.0	4129.0
3825.0	5816.0	6198.0	7936.0	8147.0	8617.0	8719.0	9152.0
4120.0	2766.0	2980.0	3703.0	3905.0	3987.0	4712.0	5684.0
3816.0	3364.0	3566.0	4324.0	4433.0	4939.0	5118.0	5565.0
4210.0	4125.0	4181.0	4948.0	5174.0	5387.0	5523.0	6112.0
9016.0	1386.0	1431.0	1805.0	1893.0	1953.0	1951.0	2017.0
4005.0	1511.0	1543.0	1945.0	2000.0	2060.0	2181.0	2298.0
4230.0	1520.0	1637.0	2065.0	2124.0	2174.0	2238.0	2296.0
3815.0	8738.0	9252.0	10485.0	11111.0	11660.0	12113.0	13241.0
3705.0	34499.0	31061.0	36507.0	37269.0	38772.0	40327.0	44029.0
3900.0	24340.0	23164.0	27227.0	29172.0	31518.0	33869.0	40329.0
4110.0	28485.0	27308.0	36302.0	36795.0	37733.0	38051.0	38580.0
3416.0	3005.0	2905.0	3380.0	3435.0	3508.0	3611.0	3502.0
3413.0	1122.0	1119.0	1480.0	1568.0	1628.0	1723.0	1791.0
3706.0	3576.0	3438.0	4362.0	4449.0	4361.0	4545.0	4661.0
3600.0	46506.0	41633.0	53277.0	59717.0	70280.0	75917.0	79880.0
3415.0	3462.0	3623.0	4175.0	4246.0	4244.0	4380.0	4469.0
3320.0	3636.0	4007.0	5289.0	5562.0	6021.0	6523.0	6931.0
3505.0	16109.0	16234.0	21504.0	22629.0	23998.0	28977.0	36150.0
3414.0	2021.0	2067.0	2611.0	2666.0	2743.0	2812.0	2928.0
6900.0	1941.0	1523.0	1961.0	1942.0	2079.0	2123.0	2176.0
2940.0	1884.0	2027.0	2516.0	2536.0	2599.0	2686.0	2913.0
2216.0	2665.0	2605.0	3730.0	3847.0	4026.0	4307.0	4405.0
3046.0	6449.0	6800.0	8672.0	9573.0	11295.0	12748.0	13946.0
2225.0	3702.0	3975.0	4770.0	4840.0	4900.0	5006.0	5103.0
3426.0	1804.0	1892.0	2645.0	2978.0	3058.0	3172.0	3298.0
3427.0	3353.0	3566.0	4963.0	5060.0	5284.0	5977.0	6110.0
3045.0	3321.0	3383.0	4903.0	4969.0	5051.0	5189.0	5470.0
3310.0	2225.0	2274.0	3994.0	4460.0	5113.0	6539.0	9242.0
3030.0	8735.0	8311.0	10185.0	10709.0	11334.0	11693.0	11911.0
3130.0	18607.0	18816.0	24463.0	25474.0	27153.0	29228.0	30935.0
3010.0	7925.0	8360.0	10459.0	10608.0	10759.0	11219.0	11909.0
3020.0	18953.0	19573.0	23079.0	23698.0	23754.0	23857.0	25041.0
3425.0	2436.0	2681.0	3243.0	3373.0	3510.0	3655.0	3780.0
2100.0	2065.0	1885.0	2168.0	2177.0	2281.0	2516.0	2654.0
1606.0	1748.0	2187.0	2501.0	2970.0	3266.0	3360.0	3418.0
2215.0	4924.0	5274.0	6010.0	6027.0	6174.0	6212.0	6248.0
1720.0	6320.0	5998.0	7011.0	7063.0	7029.0	7311.0	7699.0
3120.0	19160.0	15653.0	18076.0	18776.0	19736.0	20887.0	22296.0
1900.0	13458.0	11710.0	15944.0	16967.0	18283.0	19398.0	20698.0
3110.0	2642.0	2483.0	3263.0	3419.0	3471.0	3675.0	3752.0
3200.0	5906.0	6173.0	7554.0	7921.0	8050.0	8386.0	8552.0
1605.0	6370.0	6548.0	7334.0	7448.0	7572.0	8039.0	8190.0
2000.0	13125.0	12481.0	15058.0	15076.0	15099.0	15272.0	15412.0
1820.0	20391.0	21155.0	24749.0	26164.0	29077.0	34909.0	41509.0
1200.0	4013.0	4184.0	5399.0	5738.0	6084.0	6827.0	7167.0
1710.0	11391.0	11433.0	12850.0	13167.0	13595.0	13878.0	15321.0
1810.0	10799.0	11774.0	13459.0	14071.0	14708.0	17423.0	20688.0
900.0	8731.0	8348.0	10808.0	11229.0	11557.0	12544.0	13045.0
806.0	2129.0	2177.0	2877.0	2905.0	2976.0	3106.0	3236.0
1506.0	3253.0	3325.0	4103.0	4522.0	4679.0	4988.0	5208.0
1410.0	12635.0	12776.0	15911.0	16298.0	17173.0	18301.0	19064.0
1505.0	5327.0	5371.0	6277.0	7016.0	7067.0	7296.0	7381.0
1330.0	3490.0	4053.0	4688.0	4815.0	4951.0	5084.0	5444.0
1000.0	1771.0	1575.0	1853.0	1917.0	1955.0	2012.0	2066.0
1320.0	4465.0	4689.0	5312.0	5422.0	5524.0	5763.0	5920.0
1420.0	12642.0	12565.0	14759.0	15347.0	16072.0	18170.0	19841.0
1130.0	1732.0	1715.0	2406.0	3080.0	3219.0	3747.0	4944.0
1116.0	6983.0	7185.0	8547.0	8541.0	8653.0	8739.0	9303.0
1310.0	4604.0	5196.0	5974.0	6052.0	6246.0	6343.0	6661.0
805.0	2558.0	2905.0	3688.0	3867.0	3973.0	4066.0	4168.0
1115.0	3823.0	3765.0	4360.0	4371.0	4519.0	4821.0	4868.0
205.0	11398.0	11672.0	14145.0	14153.0	14649.0	14905.0	15242.0
136.0	4331.0	4405.0	4794.0	4821.0	4858.0	4881.0	4920.0
1120.0	10556.0	10524.0	12940.0	13534.0	14032.0	15576.0	19155.0
705.0	1786.0	1908.0	2389.0	2611.0	2986.0	3636.0	4230.0
120.0	1450.0	1381.0	1705.0	1856.0	1896.0	1983.0	2060.0
325.0	5549.0	5391.0	6113.0	6038.0	6259.0	6368.0	6500.0
135.0	2588.0	2890.0	3310.0	3395.0	3495.0	3598.0	3718.0
706.0	3038.0	3143.0	3647.0	3734.0	3821.0	3929.0	4037.0
206.0	6983.0	7443.0	8286.0	8563.0	8992.0	9726.0	10622.0
2910.0	1148.0	885.0	1137.0	1176.0	1235.0	1231.0	1241.0
315.0	7435.0	6797.0	8076.0	8590.0	9446.0	9776.0	10260.0
2935.0	11095.0	18782.0	22807.0	23845.0	24313.0	24694.0	25226.0
605.0	3024.0	3263.0	4036.0	3743.0	3849.0	3910.0	4095.0
606.0	2987.0	3199.0	3570.0	3705.0	3922.0	4047.0	4235.0
506.0	2531.0	2362.0	3147.0	3659.0	4675.0	7240.0	13123.0
110.0	880.0	961.0	1222.0	1323.0	1479.0	1559.0	1565.0
505.0	5851.0	5497.0	8359.0	9806.0	12277.0	16547.0	21367.0
2936.0	2643.0	1361.0	2617.0	2988.0	3050.0	3273.0	3714.0
405.0	3548.0	3878.0	4089.0	4190.0	4292.0	4458.0	4756.0
2926.0	2033.0	1716.0	2089.0	2132.0	2210.0	2281.0	2343.0
2925.0	1751.0	1560.0	1996.0	1988.0	2054.0	2145.0	2289.0
2927.0	1337.0	1284.0	1718.0	1785.0	1842.0	2003.0	2355.0
