faz_id	households_2020	households_2030	households_2040
2225.0	6420.0	7574.0	9617.0
3426.0	7256.0	8391.0	9400.0
3427.0	9094.0	10277.0	11706.0
3045.0	11369.0	12025.0	12774.0
3310.0	7371.0	8857.0	12269.0
3030.0	14764.0	17633.0	19919.0
3130.0	7385.0	7717.0	8503.0
3010.0	16074.0	17314.0	18842.0
3020.0	10407.0	10886.0	13251.0
3425.0	7071.0	8154.0	9247.0
2100.0	7661.0	8062.0	8465.0
1606.0	5737.0	5894.0	6125.0
2215.0	7233.0	7758.0	8224.0
1720.0	11334.0	11956.0	13211.0
3120.0	9833.0	10091.0	12743.0
1900.0	553.0	556.0	551.0
3110.0	3488.0	3641.0	3712.0
3200.0	7915.0	8684.0	9973.0
1605.0	8116.0	8162.0	8276.0
2000.0	5558.0	6308.0	7085.0
1820.0	4648.0	6027.0	7902.0
1200.0	7116.0	7824.0	8288.0
1710.0	9165.0	9689.0	11962.0
1810.0	1823.0	3583.0	6090.0
900.0	4380.0	4795.0	5230.0
806.0	11715.0	13534.0	16118.0
1506.0	9515.0	9919.0	10332.0
1410.0	4836.0	5059.0	5707.0
1505.0	8846.0	9292.0	9799.0
1330.0	8143.0	8682.0	8950.0
1000.0	3823.0	3995.0	4099.0
1320.0	7313.0	7344.0	7368.0
1420.0	5224.0	5940.0	8291.0
1130.0	2491.0	2916.0	3192.0
1116.0	7300.0	7952.0	8658.0
1310.0	10421.0	10685.0	10762.0
805.0	7914.0	9172.0	9702.0
1115.0	5195.0	6454.0	7096.0
205.0	5742.0	5857.0	5957.0
136.0	4998.0	5105.0	5173.0
1120.0	13379.0	15058.0	17182.0
705.0	7248.0	8589.0	13295.0
120.0	4794.0	5055.0	5358.0
325.0	9489.0	10350.0	11020.0
135.0	6793.0	7104.0	7166.0
706.0	4778.0	5354.0	6575.0
206.0	5925.0	6050.0	6184.0
2910.0	1308.0	1531.0	2064.0
315.0	6065.0	6283.0	6556.0
2935.0	2165.0	2143.0	2097.0
605.0	8445.0	9838.0	11040.0
606.0	8395.0	10529.0	12934.0
506.0	8993.0	10632.0	13535.0
110.0	2150.0	2210.0	2466.0
505.0	16101.0	19471.0	23127.0
2936.0	3658.0	3845.0	4231.0
405.0	9123.0	10753.0	12931.0
2926.0	8930.0	9488.0	10974.0
2925.0	5710.0	6406.0	8671.0
2927.0	2697.0	3493.0	5968.0
