commute_id	origin_district_id	destination_district_id	commute_trips
8011	8	11	9344
8012	8	12	5893
8013	8	13	3951
8014	8	14	295
8015	8	15	897
8016	8	16	711
8017	8	17	593
8018	8	18	252
8019	8	19	96
9001	9	1	84
9002	9	2	233
9003	9	3	373
9004	9	4	740
9005	9	5	1844
9006	9	6	5500
9007	9	7	7422
9008	9	8	26817
9009	9	9	91055
9010	9	10	5326
9011	9	11	8913
9012	9	12	7960
9013	9	13	9546
9014	9	14	1712
9015	9	15	7371
9016	9	16	5804
9017	9	17	4569
9018	9	18	2626
9019	9	19	111
10001	10	1	308
10002	10	2	427
10003	10	3	970
10004	10	4	1486
10005	10	5	3078
10006	10	6	13921
10007	10	7	1755
10008	10	8	6699
10009	10	9	3747
10010	10	10	36205
10011	10	11	17682
10012	10	12	11286
10013	10	13	6544
10014	10	14	445
10015	10	15	969
10016	10	16	288
10017	10	17	371
10018	10	18	118
10019	10	19	331
11001	11	1	9
11002	11	2	18
11003	11	3	41
11004	11	4	70
11005	11	5	109
11006	11	6	431
11007	11	7	108
11008	11	8	478
11009	11	9	345
11010	11	10	1097
11011	11	11	19801
11012	11	12	3739
11013	11	13	904
11014	11	14	40
11015	11	15	92
11016	11	16	22
11017	11	17	39
11018	11	18	9
11019	11	19	60
12001	12	1	72
12002	12	2	127
12003	12	3	246
12004	12	4	462
12005	12	5	904
12006	12	6	3948
12007	12	7	989
12008	12	8	5044
12009	12	9	3804
12010	12	10	7224
12011	12	11	30265
12012	12	12	37047
12013	12	13	9353
12014	12	14	587
12015	12	15	1164
12016	12	16	316
12017	12	17	476
12018	12	18	134
12019	12	19	199
13001	13	1	95
13002	13	2	167
13003	13	3	383
13004	13	4	626
13005	13	5	1421
13006	13	6	5620
13007	13	7	1449
13008	13	8	8317
13009	13	9	7750
13010	13	10	9345
13011	13	11	24728
13012	13	12	20146
13013	13	13	55787
13014	13	14	2618
13015	13	15	5130
13016	13	16	1523
13017	13	17	1999
13018	13	18	545
13019	13	19	278
14001	14	1	35
14002	14	2	69
14003	14	3	160
14004	14	4	243
14005	14	5	643
14006	14	6	2245
14007	14	7	665
14008	14	8	3424
14009	14	9	4932
14010	14	10	3554
14011	14	11	8258
14012	14	12	6666
14013	14	13	9608
14014	14	14	7199
14015	14	15	6178
14016	14	16	1646
14017	14	17	2369
14018	14	18	628
14019	14	19	113
15001	15	1	29
15002	15	2	95
15003	15	3	210
15004	15	4	318
15005	15	5	910
15006	15	6	2820
15007	15	7	1258
15008	15	8	6172
15009	15	9	10840
15010	15	10	4483
15011	15	11	9019
15012	15	12	7807
15013	15	13	11492
15014	15	14	3193
15015	15	15	43453
15016	15	16	6901
15017	15	17	17112
15018	15	18	3877
15019	15	19	281
16001	16	1	41
16002	16	2	92
16003	16	3	203
16004	16	4	310
16005	16	5	886
16006	16	6	2478
16007	16	7	2329
16008	16	8	10609
16009	16	9	20307
16010	16	10	2959
16011	16	11	5346
16012	16	12	5090
16013	16	13	8626
16014	16	14	2045
16015	16	15	15776
16016	16	16	25927
16017	16	17	16662
16018	16	18	7307
16019	16	19	95
17001	17	1	6
17002	17	2	20
17003	17	3	38
17004	17	4	83
17005	17	5	188
17006	17	6	643
17007	17	7	371
17008	17	8	1975
17009	17	9	3780
17010	17	10	848
17011	17	11	2041
17012	17	12	1692
17013	17	13	2405
17014	17	14	693
17015	17	15	7282
17016	17	16	3070
17017	17	17	27036
17018	17	18	4788
17019	17	19	35
18001	18	1	32
18002	18	2	76
18003	18	3	110
18004	18	4	192
18005	18	5	683
18006	18	6	1884
18007	18	7	2056
18008	18	8	7593
18009	18	9	14771
18010	18	10	2168
18011	18	11	4007
18012	18	12	3792
18013	18	13	5846
18014	18	14	1498
18015	18	15	15131
18016	18	16	9851
18017	18	17	38628
18018	18	18	71316
18019	18	19	73
19001	19	1	9038
19002	19	2	3977
19003	19	3	15353
19004	19	4	3043
19005	19	5	2592
19006	19	6	3700
19007	19	7	606
19008	19	8	2199
19009	19	9	1519
19010	19	10	4524
19011	19	11	25774
19012	19	12	7395
19013	19	13	3729
19014	19	14	768
19015	19	15	3967
19016	19	16	730
19017	19	17	1015
19018	19	18	250
19019	19	19	105233
