tract10_id	jobs_2000	jobs_2010	jobs_2020	jobs_2025	jobs_2030	jobs_2035	jobs_2040
31301.0	374.0	492.0	596.0	613.0	645.0	682.0	723.0
25701.0	1288.0	773.0	983.0	1074.0	1304.0	1367.0	1467.0
25302.0	15976.0	13864.0	15001.0	15428.0	16532.0	18282.0	21882.0
23201.0	881.0	1360.0	1321.0	1204.0	1229.0	1282.0	1292.0
22003.0	1125.0	1077.0	1414.0	1424.0	1446.0	1449.0	1477.0
7000.0	1452.0	1980.0	2071.0	2027.0	1984.0	1981.0	1979.0
11200.0	6803.0	5898.0	7723.0	7917.0	8455.0	8829.0	8860.0
30600.0	2461.0	2169.0	3034.0	3167.0	3389.0	3571.0	4434.0
25301.0	8395.0	6596.0	7378.0	7794.0	8159.0	8454.0	10302.0
8800.0	188.0	474.0	525.0	530.0	539.0	553.0	602.0
8900.0	1591.0	1894.0	1998.0	1992.0	1985.0	2068.0	2230.0
9000.0	6337.0	4262.0	6389.0	6634.0	6864.0	7051.0	8227.0
2500.0	690.0	651.0	780.0	783.0	791.0	804.0	829.0
9702.0	549.0	596.0	672.0	687.0	705.0	720.0	753.0
29902.0	3142.0	2483.0	3484.0	3818.0	3931.0	4017.0	4043.0
32323.0	929.0	1027.0	1221.0	1239.0	1268.0	1280.0	1319.0
31703.0	633.0	642.0	1108.0	1268.0	1306.0	1349.0	1379.0
23804.0	24602.0	30440.0	39897.0	41812.0	49897.0	59212.0	68892.0
31502.0	1635.0	1062.0	1461.0	1585.0	1615.0	1654.0	1708.0
32325.0	320.0	411.0	682.0	696.0	711.0	990.0	1368.0
31202.0	1167.0	1316.0	1434.0	1442.0	1471.0	1474.0	1499.0
28902.0	1287.0	1223.0	1514.0	1548.0	1584.0	2060.0	2340.0
24500.0	846.0	905.0	1007.0	1026.0	1051.0	1086.0	1121.0
28200.0	1326.0	1295.0	1615.0	1651.0	1669.0	1659.0	1709.0
11600.0	770.0	968.0	1018.0	1045.0	1071.0	1084.0	1098.0
12000.0	223.0	237.0	295.0	303.0	309.0	331.0	346.0
27300.0	1516.0	1027.0	1542.0	1587.0	1620.0	1706.0	2278.0
28100.0	1520.0	1080.0	1890.0	1975.0	1978.0	1996.0	1981.0
32007.0	748.0	711.0	901.0	893.0	916.0	961.0	986.0
10500.0	3247.0	3293.0	4333.0	4708.0	5009.0	5949.0	6513.0
30100.0	836.0	732.0	971.0	1018.0	1047.0	1071.0	1098.0
6700.0	7746.0	6050.0	8113.0	8537.0	9003.0	9345.0	9706.0
9600.0	1501.0	1491.0	1933.0	1876.0	1911.0	1921.0	1919.0
9800.0	1467.0	1849.0	2076.0	1975.0	1993.0	2196.0	2276.0
9900.0	7626.0	5722.0	8053.0	8359.0	8558.0	9159.0	10698.0
9701.0	773.0	870.0	1083.0	1092.0	1091.0	1111.0	1123.0
29801.0	1607.0	1474.0	1770.0	1879.0	1901.0	1921.0	1926.0
6900.0	509.0	603.0	696.0	688.0	702.0	719.0	745.0
10600.0	1098.0	1039.0	1435.0	1415.0	1416.0	1405.0	1423.0
32215.0	268.0	365.0	422.0	429.0	453.0	500.0	554.0
4400.0	1778.0	1487.0	1945.0	2014.0	2016.0	2112.0	2202.0
30801.0	14054.0	9929.0	11123.0	11513.0	12313.0	13255.0	14378.0
5000.0	2833.0	2285.0	3277.0	3261.0	3269.0	3331.0	3368.0
29502.0	908.0	837.0	1211.0	1226.0	1258.0	1271.0	1298.0
32103.0	7711.0	6824.0	14701.0	16076.0	17765.0	21224.0	26546.0
22005.0	4549.0	3484.0	4761.0	4924.0	5357.0	5542.0	6495.0
11001.0	555.0	747.0	1017.0	1027.0	1026.0	1029.0	1180.0
27500.0	1342.0	1123.0	1400.0	1432.0	1460.0	1859.0	2030.0
25805.0	688.0	531.0	693.0	715.0	730.0	734.0	760.0
25806.0	3229.0	3984.0	4100.0	4120.0	4160.0	4200.0	4364.0
25400.0	1798.0	1504.0	2151.0	2402.0	2592.0	2699.0	2996.0
2800.0	720.0	877.0	1078.0	1078.0	1099.0	1131.0	1212.0
32208.0	7342.0	10927.0	15689.0	18475.0	22111.0	26851.0	31774.0
7800.0	1308.0	1520.0	1560.0	1563.0	1581.0	1597.0	1621.0
5400.0	4112.0	4051.0	4858.0	4898.0	5101.0	5279.0	5326.0
30311.0	519.0	499.0	718.0	736.0	738.0	795.0	802.0
29403.0	414.0	460.0	751.0	775.0	800.0	825.0	837.0
1400.0	632.0	562.0	705.0	720.0	721.0	730.0	800.0
32210.0	2145.0	2947.0	3648.0	4031.0	4245.0	4967.0	5883.0
29003.0	1396.0	1195.0	1539.0	1604.0	1668.0	1766.0	1828.0
20402.0	734.0	662.0	838.0	846.0	859.0	769.0	786.0
30401.0	3875.0	3457.0	4004.0	4144.0	4832.0	4925.0	4968.0
4301.0	2151.0	2789.0	2891.0	2907.0	2837.0	3075.0	3623.0
30308.0	426.0	704.0	860.0	870.0	874.0	890.0	906.0
30312.0	597.0	507.0	784.0	785.0	791.0	804.0	822.0
21700.0	2260.0	1838.0	2519.0	2523.0	2497.0	2252.0	1823.0
29305.0	406.0	404.0	556.0	577.0	595.0	602.0	598.0
27400.0	1697.0	1673.0	2175.0	2196.0	2284.0	2346.0	2498.0
32401.0	1339.0	1200.0	1664.0	1685.0	1733.0	1769.0	1840.0
32207.0	842.0	628.0	931.0	936.0	941.0	936.0	954.0
27702.0	669.0	695.0	846.0	855.0	888.0	920.0	939.0
51917.0	298.0	345.0	376.0	383.0	396.0	413.0	443.0
21600.0	1271.0	1270.0	1475.0	1461.0	1409.0	1288.0	1167.0
31400.0	3389.0	3312.0	4409.0	4563.0	4763.0	4902.0	5282.0
70207.0	2064.0	2078.0	2698.0	2754.0	2821.0	2890.0	2974.0
22500.0	9097.0	7140.0	9313.0	9992.0	11245.0	12609.0	14153.0
31501.0	303.0	298.0	344.0	341.0	362.0	427.0	462.0
31603.0	774.0	965.0	1675.0	1803.0	1893.0	2095.0	2400.0
32702.0	460.0	644.0	856.0	906.0	943.0	1051.0	1326.0
27701.0	2390.0	2618.0	2784.0	2816.0	2950.0	3124.0	3320.0
31601.0	616.0	606.0	697.0	725.0	777.0	784.0	798.0
31204.0	668.0	697.0	922.0	935.0	950.0	934.0	950.0
12100.0	133.0	179.0	203.0	200.0	201.0	205.0	212.0
26600.0	617.0	664.0	817.0	798.0	810.0	870.0	895.0
26001.0	896.0	820.0	991.0	1055.0	1076.0	1113.0	1175.0
25006.0	129.0	321.0	348.0	354.0	369.0	387.0	419.0
31906.0	307.0	356.0	438.0	463.0	484.0	502.0	523.0
31800.0	818.0	813.0	1026.0	1107.0	1163.0	1206.0	1298.0
32003.0	1110.0	1170.0	1356.0	1378.0	1431.0	1520.0	1595.0
32002.0	422.0	411.0	440.0	437.0	452.0	475.0	491.0
3300.0	901.0	1368.0	1551.0	1571.0	1591.0	1664.0	1693.0
26700.0	546.0	448.0	596.0	641.0	656.0	680.0	692.0
11402.0	1066.0	1332.0	1471.0	1472.0	1488.0	1493.0	1514.0
32324.0	595.0	472.0	974.0	1218.0	1407.0	1764.0	1903.0
32313.0	11193.0	9914.0	12325.0	12678.0	13190.0	13500.0	14537.0
32402.0	526.0	756.0	923.0	940.0	971.0	993.0	1046.0
32315.0	545.0	640.0	732.0	723.0	758.0	782.0	814.0
32102.0	523.0	528.0	599.0	610.0	621.0	643.0	675.0
32703.0	860.0	1408.0	1718.0	1889.0	2064.0	2101.0	2262.0
32602.0	1055.0	1421.0	1705.0	1751.0	1811.0	2018.0	2259.0
32800.0	625.0	413.0	598.0	630.0	686.0	777.0	1157.0
4800.0	2499.0	2089.0	3120.0	3113.0	3146.0	3202.0	3287.0
24300.0	4739.0	4415.0	5550.0	5655.0	5934.0	6159.0	6285.0
23300.0	1318.0	1102.0	1501.0	1498.0	1504.0	1490.0	1522.0
23100.0	145.0	187.0	236.0	245.0	252.0	259.0	269.0
32213.0	381.0	266.0	377.0	384.0	405.0	420.0	441.0
32601.0	557.0	890.0	1010.0	1057.0	1139.0	1149.0	1163.0
8001.0	12753.0	10392.0	11697.0	11602.0	11379.0	11363.0	11374.0
2900.0	769.0	791.0	912.0	923.0	929.0	1000.0	1021.0
3000.0	1048.0	882.0	1126.0	1127.0	1131.0	1168.0	1306.0
32309.0	18008.0	15071.0	17905.0	18984.0	21198.0	26432.0	41196.0
32320.0	1142.0	1041.0	1386.0	1422.0	1445.0	1441.0	1493.0
2200.0	643.0	468.0	504.0	498.0	499.0	512.0	524.0
32500.0	1241.0	1004.0	1152.0	1179.0	1241.0	1339.0	1535.0
20200.0	1646.0	1534.0	1724.0	1821.0	1852.0	1868.0	1888.0
20800.0	546.0	530.0	602.0	624.0	641.0	662.0	646.0
51912.0	2238.0	2423.0	3177.0	3247.0	3676.0	4011.0	4158.0
20300.0	2245.0	2377.0	2866.0	2954.0	2807.0	3094.0	4324.0
30901.0	1624.0	1755.0	2249.0	2262.0	2320.0	2398.0	2458.0
11401.0	430.0	337.0	448.0	473.0	492.0	514.0	528.0
28402.0	20871.0	12721.0	16577.0	17740.0	19148.0	20937.0	21755.0
22803.0	37741.0	43574.0	58513.0	61005.0	60756.0	61084.0	62097.0
4900.0	4006.0	5688.0	5766.0	5686.0	5669.0	5702.0	5739.0
31704.0	614.0	887.0	1151.0	1194.0	1369.0	1399.0	1688.0
401.0	2296.0	1612.0	2297.0	2162.0	2378.0	2809.0	3413.0
24601.0	609.0	680.0	766.0	773.0	775.0	790.0	801.0
21904.0	2467.0	2093.0	2900.0	2969.0	2992.0	3015.0	3060.0
6100.0	4677.0	3513.0	5129.0	5117.0	5119.0	5125.0	5212.0
6600.0	7946.0	8153.0	8653.0	8815.0	8521.0	9190.0	9660.0
25200.0	686.0	840.0	1109.0	1152.0	1211.0	1280.0	1304.0
32704.0	2550.0	3179.0	3839.0	4254.0	5309.0	7326.0	9427.0
29307.0	496.0	546.0	595.0	632.0	647.0	674.0	706.0
21500.0	469.0	520.0	609.0	615.0	632.0	621.0	535.0
29802.0	701.0	702.0	833.0	848.0	892.0	1054.0	1158.0
7401.0	886.0	708.0	1009.0	1008.0	1004.0	1006.0	1025.0
29503.0	2610.0	2745.0	3588.0	3688.0	3908.0	3954.0	4014.0
7402.0	1256.0	1012.0	1588.0	1627.0	1644.0	1797.0	1815.0
28500.0	2145.0	1435.0	2329.0	2473.0	2548.0	2648.0	2534.0
22102.0	676.0	651.0	763.0	787.0	823.0	852.0	887.0
21802.0	7428.0	8740.0	9288.0	9469.0	9534.0	9256.0	9289.0
32322.0	301.0	227.0	300.0	300.0	304.0	308.0	330.0
25602.0	653.0	631.0	851.0	858.0	988.0	1037.0	1124.0
23700.0	29240.0	23703.0	31623.0	33150.0	35166.0	37724.0	40645.0
300.0	612.0	603.0	710.0	735.0	779.0	844.0	1134.0
10300.0	1908.0	2117.0	2485.0	2497.0	2526.0	2723.0	2936.0
3900.0	481.0	417.0	470.0	474.0	476.0	491.0	512.0
7300.0	19362.0	18039.0	30619.0	35698.0	40264.0	41215.0	41422.0
6200.0	839.0	931.0	979.0	982.0	988.0	1001.0	1004.0
21000.0	1560.0	1687.0	1926.0	1877.0	1713.0	1683.0	1783.0
5600.0	1130.0	1102.0	1131.0	1080.0	1075.0	1067.0	1098.0
31605.0	366.0	359.0	622.0	892.0	1384.0	2240.0	2904.0
7500.0	6064.0	4851.0	6894.0	7382.0	7804.0	8134.0	8215.0
23401.0	11242.0	8660.0	12106.0	12687.0	12928.0	12935.0	13138.0
22605.0	5904.0	5075.0	5942.0	6096.0	6468.0	6505.0	6397.0
11800.0	1534.0	1418.0	1794.0	1822.0	1834.0	1865.0	1939.0
11900.0	305.0	267.0	388.0	395.0	401.0	415.0	421.0
25102.0	1062.0	978.0	1277.0	1288.0	1318.0	1347.0	1732.0
25005.0	812.0	987.0	1513.0	1555.0	1583.0	1589.0	1618.0
32214.0	1206.0	1506.0	1706.0	1754.0	1785.0	1821.0	1887.0
3100.0	616.0	584.0	654.0	660.0	671.0	746.0	761.0
4000.0	247.0	518.0	539.0	546.0	544.0	545.0	557.0
32329.0	172.0	1051.0	1646.0	2015.0	2295.0	2321.0	2354.0
22604.0	2231.0	2336.0	2867.0	2882.0	2914.0	2943.0	2962.0
32319.0	9690.0	7325.0	10719.0	10861.0	10911.0	11319.0	12008.0
32311.0	682.0	688.0	744.0	770.0	794.0	830.0	851.0
27900.0	6497.0	5979.0	7736.0	8081.0	8218.0	8916.0	10037.0
21906.0	3697.0	3504.0	4163.0	4279.0	4153.0	4140.0	4039.0
10401.0	326.0	554.0	739.0	748.0	749.0	879.0	899.0
24000.0	5956.0	4794.0	5940.0	6048.0	6065.0	6116.0	5934.0
28403.0	3007.0	2649.0	3096.0	3181.0	3308.0	3330.0	3370.0
27800.0	207.0	220.0	261.0	264.0	271.0	279.0	289.0
28700.0	606.0	455.0	586.0	600.0	614.0	634.0	652.0
8002.0	5733.0	6425.0	6937.0	7513.0	7858.0	8021.0	8014.0
30201.0	846.0	650.0	838.0	851.0	865.0	896.0	916.0
23604.0	1386.0	1078.0	1262.0	1299.0	1346.0	1377.0	1405.0
24100.0	830.0	905.0	1006.0	1026.0	1065.0	1093.0	1144.0
31205.0	587.0	788.0	955.0	1009.0	1067.0	1126.0	1169.0
30802.0	419.0	434.0	522.0	544.0	566.0	579.0	601.0
22203.0	737.0	817.0	915.0	938.0	950.0	977.0	1010.0
22201.0	655.0	573.0	824.0	843.0	858.0	872.0	892.0
30003.0	1369.0	1214.0	2049.0	2155.0	2172.0	2193.0	2271.0
31903.0	872.0	770.0	1077.0	1096.0	1134.0	1185.0	1251.0
30202.0	2257.0	2234.0	2692.0	2624.0	2661.0	2666.0	2464.0
200.0	1016.0	1154.0	1412.0	1427.0	1414.0	1536.0	1578.0
31100.0	2540.0	1632.0	2355.0	2498.0	2671.0	2710.0	2722.0
28801.0	3221.0	3148.0	3483.0	3491.0	4081.0	4772.0	6008.0
32203.0	828.0	917.0	1050.0	1115.0	1145.0	1088.0	1137.0
22902.0	463.0	578.0	653.0	668.0	681.0	695.0	716.0
5900.0	3366.0	3731.0	3907.0	3993.0	4164.0	4358.0	4449.0
1300.0	2898.0	2593.0	3296.0	3315.0	3523.0	3800.0	4350.0
27100.0	620.0	726.0	1009.0	1027.0	1054.0	1113.0	1145.0
22901.0	483.0	546.0	585.0	589.0	595.0	677.0	681.0
23000.0	2002.0	2277.0	2689.0	2989.0	3027.0	3513.0	3565.0
30004.0	271.0	312.0	529.0	540.0	555.0	562.0	584.0
22801.0	2742.0	2597.0	3333.0	3334.0	3924.0	4201.0	4217.0
5802.0	4802.0	3638.0	4947.0	5249.0	5516.0	5701.0	6411.0
5700.0	1406.0	1587.0	1707.0	1781.0	1879.0	2083.0	2305.0
22101.0	1273.0	737.0	1096.0	1181.0	1260.0	1269.0	1278.0
21903.0	7705.0	7546.0	8921.0	9088.0	9098.0	11483.0	16550.0
29303.0	1886.0	1715.0	1952.0	2068.0	2076.0	2031.0	1989.0
6000.0	3131.0	2737.0	3764.0	3795.0	3795.0	3865.0	3962.0
24702.0	610.0	991.0	1659.0	2032.0	2062.0	2100.0	2160.0
23900.0	740.0	657.0	761.0	759.0	770.0	775.0	789.0
11500.0	259.0	585.0	693.0	700.0	706.0	722.0	745.0
20500.0	1421.0	1493.0	1611.0	1520.0	1487.0	1311.0	1416.0
32327.0	480.0	573.0	621.0	635.0	650.0	670.0	695.0
30005.0	521.0	491.0	784.0	799.0	815.0	823.0	865.0
9400.0	6816.0	7381.0	7778.0	7808.0	7916.0	8559.0	9678.0
29602.0	113.0	224.0	289.0	300.0	316.0	344.0	371.0
20700.0	2587.0	2321.0	3034.0	3159.0	3619.0	4288.0	5436.0
23803.0	7399.0	7915.0	12876.0	13651.0	14190.0	19100.0	25846.0
1200.0	5945.0	6046.0	6693.0	6668.0	6554.0	6680.0	7497.0
20600.0	450.0	400.0	492.0	504.0	513.0	525.0	553.0
52113.0	243.0	268.0	320.0	321.0	337.0	347.0	354.0
21803.0	2381.0	2289.0	3479.0	3827.0	3949.0	4356.0	4920.0
22603.0	1433.0	1760.0	1856.0	1905.0	1939.0	2062.0	2448.0
23601.0	11140.0	8188.0	12349.0	12472.0	12737.0	12756.0	12494.0
30902.0	1071.0	808.0	1042.0	1135.0	1202.0	1323.0	1367.0
32211.0	647.0	921.0	977.0	1012.0	1023.0	1040.0	1074.0
29304.0	341.0	329.0	457.0	491.0	523.0	562.0	599.0
20900.0	3771.0	3075.0	3714.0	3849.0	3582.0	3229.0	3345.0
20401.0	779.0	918.0	1211.0	1227.0	1159.0	1030.0	1043.0
29901.0	529.0	429.0	551.0	600.0	633.0	663.0	713.0
32212.0	621.0	825.0	903.0	918.0	940.0	961.0	976.0
26801.0	723.0	804.0	924.0	928.0	966.0	1081.0	1100.0
22802.0	452.0	2614.0	2615.0	2614.0	2739.0	3316.0	4117.0
32318.0	705.0	814.0	864.0	886.0	928.0	971.0	1015.0
70307.0	271.0	422.0	484.0	491.0	502.0	513.0	539.0
31604.0	469.0	498.0	556.0	635.0	693.0	721.0	757.0
24602.0	607.0	654.0	873.0	901.0	920.0	928.0	985.0
8300.0	8471.0	7369.0	8964.0	8962.0	8956.0	9044.0	9044.0
32104.0	1617.0	1287.0	2204.0	2249.0	2274.0	2337.0	2401.0
3200.0	2233.0	2294.0	2861.0	2894.0	2962.0	3035.0	3375.0
2400.0	627.0	541.0	672.0	689.0	692.0	704.0	944.0
22606.0	842.0	684.0	851.0	858.0	856.0	868.0	882.0
32326.0	977.0	694.0	873.0	864.0	878.0	879.0	881.0
5801.0	4790.0	3873.0	5566.0	5592.0	5662.0	5702.0	5910.0
22300.0	301.0	448.0	521.0	538.0	555.0	568.0	618.0
600.0	5814.0	5197.0	6496.0	6567.0	6811.0	6890.0	7934.0
21804.0	1120.0	1356.0	1671.0	1889.0	2062.0	2184.0	2569.0
31302.0	976.0	921.0	1263.0	1290.0	1325.0	1385.0	1454.0
24902.0	168.0	205.0	260.0	265.0	273.0	281.0	293.0
4700.0	8831.0	9810.0	10838.0	11167.0	12026.0	13856.0	15151.0
11101.0	533.0	367.0	658.0	662.0	671.0	689.0	723.0
4100.0	5483.0	6642.0	6525.0	7142.0	7603.0	7921.0	8141.0
30314.0	5171.0	4394.0	5768.0	5709.0	5719.0	5720.0	5456.0
24800.0	8499.0	10854.0	11007.0	10786.0	10351.0	10190.0	10144.0
25500.0	282.0	419.0	581.0	619.0	630.0	647.0	661.0
70100.0	1152.0	673.0	1027.0	1100.0	1173.0	1253.0	1335.0
32006.0	401.0	500.0	583.0	597.0	617.0	638.0	659.0
29306.0	333.0	829.0	1198.0	1233.0	1301.0	1329.0	1369.0
23500.0	507.0	470.0	520.0	527.0	524.0	537.0	556.0
23801.0	6709.0	5950.0	6888.0	7094.0	7152.0	7659.0	8022.0
2600.0	1155.0	1113.0	1401.0	1416.0	1474.0	1534.0	1689.0
3800.0	650.0	769.0	786.0	778.0	781.0	787.0	841.0
32328.0	879.0	787.0	990.0	996.0	1024.0	1043.0	1068.0
2100.0	928.0	766.0	1033.0	1271.0	1272.0	1451.0	1435.0
7100.0	13383.0	11847.0	13788.0	14065.0	14160.0	14308.0	14380.0
3500.0	952.0	1308.0	1352.0	1352.0	1354.0	1407.0	1412.0
3400.0	367.0	623.0	802.0	802.0	757.0	759.0	773.0
1500.0	163.0	188.0	217.0	221.0	226.0	232.0	234.0
1600.0	978.0	955.0	1133.0	1142.0	1158.0	1209.0	1257.0
700.0	1447.0	1415.0	1733.0	1733.0	1807.0	2006.0	2453.0
5100.0	1188.0	1090.0	1642.0	1626.0	1609.0	1615.0	1623.0
6500.0	1174.0	760.0	897.0	901.0	898.0	905.0	952.0
26500.0	687.0	818.0	982.0	985.0	1005.0	1051.0	1116.0
2700.0	995.0	990.0	1372.0	1359.0	1311.0	1324.0	1332.0
30006.0	3553.0	3124.0	3853.0	4020.0	4371.0	5153.0	6744.0
22001.0	941.0	732.0	1175.0	1186.0	1201.0	1158.0	1164.0
1702.0	823.0	781.0	950.0	948.0	919.0	979.0	1077.0
28901.0	1696.0	1638.0	2026.0	2105.0	2204.0	2319.0	2416.0
28000.0	1565.0	1266.0	1875.0	2192.0	2464.0	2512.0	3266.0
24701.0	499.0	552.0	587.0	648.0	655.0	663.0	668.0
29204.0	1314.0	1352.0	1937.0	1965.0	2129.0	2191.0	2155.0
10002.0	789.0	696.0	1010.0	1012.0	1011.0	1017.0	1079.0
402.0	1655.0	1490.0	1833.0	1960.0	2240.0	2316.0	2445.0
22006.0	671.0	802.0	883.0	979.0	992.0	991.0	999.0
30305.0	524.0	631.0	831.0	892.0	925.0	951.0	988.0
22202.0	981.0	1213.0	1616.0	1642.0	1658.0	1756.0	1776.0
9100.0	2594.0	3004.0	3255.0	3390.0	4448.0	5710.0	6262.0
26802.0	791.0	673.0	906.0	942.0	969.0	1009.0	1038.0
22400.0	4024.0	2833.0	4144.0	4378.0	4404.0	4535.0	4847.0
53801.0	350.0	318.0	445.0	489.0	552.0	593.0	622.0
24200.0	519.0	498.0	679.0	690.0	694.0	703.0	716.0
23403.0	5980.0	7641.0	8094.0	8220.0	8250.0	8469.0	8794.0
7200.0	23286.0	17289.0	32437.0	42193.0	45833.0	48973.0	49077.0
21100.0	2009.0	2328.0	2538.0	2554.0	2526.0	2433.0	2521.0
29405.0	307.0	287.0	399.0	423.0	439.0	461.0	481.0
8400.0	5227.0	6446.0	6309.0	6436.0	6648.0	6861.0	7235.0
24400.0	1022.0	984.0	1155.0	1163.0	1165.0	1167.0	1163.0
8200.0	24656.0	22862.0	24836.0	26765.0	26971.0	26996.0	27056.0
30310.0	986.0	1067.0	1630.0	1652.0	1689.0	1719.0	1856.0
32010.0	1007.0	1030.0	1489.0	1546.0	1767.0	2026.0	2189.0
7600.0	2889.0	1795.0	3069.0	3075.0	3043.0	3104.0	3191.0
11102.0	673.0	889.0	1119.0	1134.0	1151.0	1169.0	1185.0
24903.0	428.0	504.0	542.0	559.0	577.0	586.0	595.0
5302.0	22751.0	26119.0	29558.0	29925.0	30162.0	30725.0	31534.0
4600.0	462.0	542.0	787.0	787.0	797.0	807.0	864.0
29408.0	233.0	206.0	239.0	243.0	245.0	254.0	264.0
25803.0	539.0	585.0	623.0	625.0	629.0	399.0	416.0
29504.0	1029.0	1038.0	1458.0	1486.0	1499.0	1524.0	1556.0
29407.0	801.0	796.0	1252.0	1258.0	1268.0	1286.0	1285.0
1000.0	882.0	839.0	956.0	975.0	983.0	1010.0	1034.0
31706.0	1691.0	3013.0	3240.0	3266.0	3307.0	3342.0	3387.0
32005.0	759.0	1092.0	1176.0	1201.0	1229.0	1263.0	1289.0
32316.0	542.0	521.0	617.0	621.0	624.0	643.0	655.0
1701.0	1178.0	1041.0	1613.0	1611.0	1617.0	1926.0	2182.0
27000.0	338.0	257.0	322.0	330.0	336.0	351.0	366.0
6800.0	1828.0	1900.0	2061.0	1930.0	1925.0	1967.0	1951.0
800.0	290.0	190.0	294.0	296.0	294.0	300.0	302.0
900.0	152.0	199.0	230.0	235.0	230.0	229.0	230.0
21400.0	870.0	903.0	1166.0	1183.0	1189.0	1197.0	1212.0
23603.0	2363.0	2262.0	2945.0	2846.0	2824.0	2754.0	2720.0
3600.0	2534.0	2421.0	2912.0	2979.0	3060.0	3166.0	3282.0
5200.0	2710.0	1945.0	3240.0	3518.0	3771.0	4024.0	4292.0
4500.0	376.0	351.0	458.0	450.0	453.0	515.0	548.0
5301.0	6557.0	4215.0	6029.0	6444.0	7761.0	8464.0	8866.0
22702.0	884.0	939.0	1044.0	1079.0	1093.0	1107.0	1122.0
22701.0	5892.0	4748.0	6150.0	6464.0	6536.0	6504.0	7817.0
22703.0	735.0	764.0	784.0	790.0	796.0	806.0	816.0
29406.0	266.0	322.0	380.0	415.0	433.0	453.0	480.0
30700.0	1543.0	1565.0	1928.0	1942.0	1954.0	1964.0	1982.0
500.0	226.0	239.0	283.0	286.0	285.0	293.0	308.0
4302.0	769.0	562.0	933.0	833.0	829.0	1222.0	1226.0
1800.0	546.0	427.0	652.0	756.0	792.0	1007.0	1543.0
1900.0	4920.0	4500.0	5280.0	5342.0	5418.0	5804.0	6031.0
31909.0	486.0	369.0	518.0	522.0	532.0	547.0	560.0
10200.0	354.0	494.0	693.0	697.0	699.0	710.0	720.0
31206.0	1180.0	1073.0	1302.0	1364.0	1430.0	1497.0	1561.0
4200.0	1547.0	1552.0	2067.0	2006.0	2019.0	2047.0	2122.0
21905.0	957.0	839.0	998.0	1015.0	1035.0	1125.0	1157.0
8500.0	20085.0	16594.0	18227.0	19205.0	21575.0	22133.0	23099.0
7700.0	922.0	980.0	1095.0	1036.0	1009.0	1018.0	1082.0
21300.0	700.0	812.0	951.0	957.0	940.0	891.0	903.0
30306.0	556.0	520.0	734.0	749.0	775.0	797.0	825.0
940001.0	2934.0	7283.0	6807.0	6965.0	7023.0	7570.0	8026.0
30313.0	7651.0	7698.0	9103.0	9523.0	9558.0	10171.0	10419.0
10701.0	369.0	378.0	630.0	637.0	629.0	656.0	734.0
32317.0	1480.0	672.0	838.0	832.0	820.0	811.0	821.0
31000.0	603.0	593.0	650.0	678.0	712.0	816.0	934.0
25601.0	1247.0	1178.0	1529.0	1547.0	1572.0	1603.0	1689.0
