faz_id	jobs_2000	jobs_2010	jobs_2020	jobs_2025	jobs_2030	jobs_2035	jobs_2040
6420.0	6982.0	7635.0	8925.0	8903.0	8792.0	8250.0	8415.0
5535.0	5512.0	4516.0	5874.0	5973.0	6011.0	5683.0	5179.0
5600.0	10929.0	12385.0	14438.0	15184.0	15544.0	15795.0	16777.0
5546.0	12157.0	9474.0	13338.0	13546.0	13623.0	14075.0	14838.0
4706.0	2098.0	1931.0	2217.0	2248.0	2301.0	2358.0	2406.0
6605.0	1864.0	1956.0	2587.0	2625.0	2704.0	2762.0	2886.0
6910.0	772.0	588.0	810.0	844.0	909.0	1005.0	1416.0
6606.0	1241.0	1003.0	1151.0	1178.0	1241.0	1339.0	1536.0
9909.0	743.0	929.0	1132.0	1144.0	1180.0	1351.0	1489.0
9011.0	5681.0	5174.0	6286.0	6355.0	6426.0	6542.0	6739.0
5525.0	5677.0	5139.0	6418.0	6565.0	6476.0	6509.0	6444.0
5515.0	3764.0	4107.0	5269.0	5362.0	5443.0	5597.0	5747.0
6326.0	10603.0	9141.0	11619.0	11710.0	12493.0	13152.0	15234.0
9914.0	2805.0	3228.0	3676.0	3874.0	4149.0	4401.0	4500.0
5545.0	3976.0	3345.0	4394.0	4465.0	4496.0	4555.0	4668.0
6223.0	7772.0	6188.0	8026.0	8242.0	8567.0	9505.0	11198.0
5306.0	16874.0	14594.0	18634.0	19293.0	19767.0	22467.0	28807.0
6325.0	6207.0	5784.0	7310.0	7352.0	7372.0	7990.0	8638.0
9009.0	1703.0	2101.0	2338.0	2362.0	2401.0	2470.0	2544.0
9006.0	1085.0	1174.0	1653.0	1891.0	2230.0	2864.0	3356.0
6225.0	14312.0	13569.0	15924.0	16084.0	16289.0	17293.0	19423.0
9018.0	9427.0	9390.0	10987.0	11332.0	11734.0	12121.0	12428.0
5425.0	27049.0	25351.0	30188.0	31703.0	34645.0	41153.0	57180.0
5305.0	20319.0	17742.0	22062.0	23160.0	24578.0	26086.0	29372.0
5426.0	12790.0	12393.0	15694.0	16413.0	17268.0	17647.0	18774.0
6226.0	6126.0	5992.0	7033.0	7307.0	7382.0	7623.0	8216.0
6126.0	2536.0	2689.0	2838.0	2861.0	2954.0	3150.0	3403.0
6224.0	5658.0	6127.0	7489.0	7542.0	7609.0	7823.0	8089.0
6216.0	7088.0	8313.0	8707.0	9265.0	9738.0	10083.0	10379.0
6316.0	14846.0	16205.0	19193.0	19569.0	20503.0	22537.0	24300.0
6215.0	14218.0	11182.0	15316.0	15986.0	17488.0	19233.0	20577.0
5100.0	1348.0	1404.0	1687.0	1718.0	1761.0	1798.0	1862.0
6213.0	12132.0	13106.0	15535.0	15463.0	15640.0	15919.0	16049.0
9005.0	324.0	390.0	507.0	515.0	539.0	594.0	638.0
6124.0	10437.0	11056.0	12936.0	12873.0	13012.0	13332.0	13608.0
6125.0	9731.0	7653.0	10388.0	10714.0	11053.0	11278.0	12116.0
6214.0	22751.0	26119.0	29558.0	29925.0	30162.0	30725.0	31534.0
5415.0	38690.0	44702.0	59754.0	62265.0	62035.0	62459.0	63496.0
5205.0	31982.0	26299.0	34955.0	36483.0	39089.0	41924.0	44862.0
9916.0	1700.0	2043.0	2313.0	2364.0	2429.0	2496.0	2539.0
9913.0	4328.0	4696.0	5628.0	5758.0	6038.0	6236.0	6669.0
9915.0	2430.0	2895.0	3245.0	3375.0	3496.0	3451.0	3525.0
4606.0	3555.0	2924.0	3369.0	3454.0	3517.0	3512.0	3627.0
6115.0	8889.0	7288.0	9307.0	9240.0	9232.0	9270.0	9419.0
4820.0	5956.0	4794.0	5940.0	6048.0	6065.0	6116.0	5987.0
9017.0	201.0	202.0	245.0	262.0	288.0	338.0	394.0
6123.0	45873.0	39621.0	55777.0	59557.0	64127.0	68456.0	69613.0
6114.0	18955.0	15249.0	20760.0	21363.0	21616.0	22241.0	23941.0
4607.0	4002.0	5086.0	6169.0	6614.0	6906.0	7740.0	8797.0
6505.0	1621.0	2325.0	2714.0	2809.0	2948.0	3151.0	3405.0
5020.0	6877.0	7174.0	8399.0	8853.0	8999.0	9384.0	9597.0
6113.0	35984.0	33923.0	39730.0	40757.0	42159.0	43114.0	43957.0
5010.0	15396.0	11998.0	17076.0	17144.0	17431.0	17424.0	17175.0
6020.0	44046.0	38327.0	56155.0	68553.0	72574.0	73642.0	73703.0
4900.0	32001.0	38355.0	52773.0	55463.0	64087.0	78312.0	94685.0
6010.0	117772.0	94683.0	113886.0	122599.0	132071.0	136702.0	138633.0
4400.0	7823.0	7638.0	9351.0	9518.0	9845.0	10130.0	10355.0
9900.0	1315.0	1373.0	1943.0	2026.0	2069.0	2092.0	2125.0
9904.0	6218.0	5774.0	7109.0	7200.0	7250.0	7273.0	7320.0
9902.0	19634.0	19998.0	23233.0	24185.0	25017.0	26808.0	30047.0
4810.0	7449.0	6607.0	7649.0	7853.0	7922.0	8434.0	8811.0
5720.0	8647.0	9154.0	11603.0	11825.0	12197.0	13375.0	14079.0
9901.0	3585.0	3305.0	4236.0	4479.0	5014.0	5675.0	6623.0
5826.0	7617.0	5710.0	7986.0	8291.0	8491.0	9091.0	10631.0
5825.0	45900.0	40269.0	48100.0	50220.0	52649.0	54635.0	56677.0
5925.0	17015.0	16818.0	19138.0	19619.0	20176.0	21720.0	24034.0
9015.0	1442.0	1393.0	1788.0	1858.0	1934.0	1981.0	2045.0
4506.0	26227.0	27439.0	31621.0	32105.0	31944.0	32014.0	32503.0
4605.0	9451.0	13300.0	18499.0	21341.0	25015.0	29789.0	34779.0
9002.0	7488.0	7752.0	9547.0	9865.0	10170.0	10417.0	10657.0
4226.0	1757.0	2384.0	3214.0	3662.0	3721.0	3789.0	3866.0
4505.0	1050.0	1241.0	1428.0	1461.0	1495.0	1535.0	1570.0
4225.0	1849.0	2144.0	3146.0	3210.0	3276.0	3323.0	3294.0
5716.0	6290.0	6751.0	8039.0	8269.0	8567.0	9500.0	10573.0
5916.0	5389.0	6343.0	8306.0	8407.0	8443.0	8852.0	9567.0
4300.0	9330.0	8112.0	16908.0	18328.0	20042.0	23564.0	28950.0
5815.0	25006.0	22724.0	27475.0	28279.0	29217.0	30209.0	30571.0
9004.0	2917.0	3725.0	4824.0	5318.0	5693.0	6185.0	7062.0
5715.0	1385.0	1969.0	2209.0	2248.0	2287.0	2342.0	2401.0
3330.0	2048.0	2101.0	2388.0	2418.0	2497.0	2630.0	2747.0
6506.0	3713.0	5041.0	6187.0	6818.0	8076.0	10233.0	12739.0
5915.0	4854.0	3548.0	5233.0	5355.0	5668.0	5882.0	6367.0
3905.0	20607.0	17376.0	19729.0	20303.0	21131.0	22542.0	23267.0
4130.0	25302.0	21374.0	23788.0	24653.0	26236.0	28296.0	33997.0
6930.0	3059.0	3313.0	3630.0	3671.0	3838.0	4044.0	4259.0
3825.0	5817.0	6582.0	7811.0	7992.0	8193.0	8600.0	9032.0
4120.0	2766.0	2763.0	3841.0	4173.0	4433.0	4626.0	4961.0
3816.0	3364.0	3407.0	4225.0	4294.0	4405.0	4691.0	4841.0
4210.0	4125.0	3803.0	5214.0	5880.0	6279.0	6557.0	7265.0
9016.0	1386.0	1496.0	1819.0	1940.0	2024.0	2128.0	2325.0
4005.0	1511.0	1686.0	2124.0	2201.0	2251.0	2393.0	2538.0
4230.0	1520.0	1597.0	1978.0	2021.0	2070.0	2141.0	2235.0
3815.0	8738.0	7926.0	10172.0	10618.0	10796.0	11878.0	13218.0
3705.0	34498.0	28735.0	35696.0	37325.0	39515.0	42179.0	46095.0
3900.0	24340.0	20620.0	25578.0	27262.0	28990.0	32240.0	44566.0
4110.0	28485.0	26459.0	36481.0	37029.0	38002.0	39512.0	40152.0
3416.0	3005.0	2787.0	3256.0	3331.0	3371.0	3190.0	3292.0
3413.0	1122.0	1167.0	1461.0	1569.0	1646.0	1707.0	1819.0
3706.0	3576.0	2914.0	4085.0	4261.0	4370.0	4521.0	4447.0
3600.0	46506.0	42632.0	54032.0	59863.0	69781.0	77759.0	81101.0
3415.0	3462.0	3823.0	4758.0	5001.0	5142.0	5198.0	5263.0
3320.0	3643.0	4032.0	5091.0	5288.0	5832.0	6553.0	7152.0
3505.0	16109.0	15898.0	20605.0	21840.0	24155.0	28736.0	36536.0
3414.0	2021.0	2071.0	3021.0	3114.0	3185.0	3279.0	3347.0
6900.0	1941.0	1360.0	1805.0	1926.0	1977.0	2081.0	2170.0
2940.0	1884.0	2238.0	3170.0	3590.0	4052.0	4418.0	4841.0
2216.0	2665.0	3256.0	4134.0	4417.0	4566.0	4782.0	5135.0
3046.0	6449.0	6107.0	8493.0	8907.0	9221.0	10821.0	11981.0
2225.0	3702.0	5982.0	7441.0	7573.0	7653.0	7762.0	7941.0
3426.0	1804.0	2034.0	2741.0	2963.0	3134.0	3217.0	3435.0
3427.0	3353.0	5037.0	6131.0	6426.0	6686.0	6813.0	7209.0
3045.0	3321.0	2902.0	4383.0	4560.0	4635.0	4715.0	4862.0
3310.0	2225.0	2428.0	3550.0	4054.0	4746.0	5839.0	6858.0
3030.0	8735.0	7607.0	9593.0	10167.0	11108.0	11534.0	11823.0
3130.0	18607.0	19126.0	24348.0	25682.0	27919.0	29484.0	32226.0
3010.0	7925.0	8276.0	11382.0	11646.0	11846.0	12087.0	12473.0
3020.0	18953.0	17735.0	21963.0	22439.0	22888.0	24300.0	25714.0
3425.0	2436.0	2559.0	3181.0	3309.0	3447.0	3556.0	3679.0
2100.0	2065.0	1922.0	2209.0	2281.0	2363.0	2484.0	2785.0
1606.0	1748.0	2083.0	3184.0	3544.0	3804.0	4004.0	4039.0
2215.0	4924.0	5570.0	6902.0	7209.0	7581.0	7930.0	8285.0
1720.0	6323.0	5430.0	6897.0	6998.0	7079.0	7485.0	7796.0
3120.0	19160.0	14150.0	16553.0	17150.0	18191.0	19292.0	20585.0
1900.0	13458.0	10704.0	14517.0	15508.0	17121.0	18947.0	19883.0
3110.0	2642.0	2532.0	3229.0	3333.0	3458.0	3665.0	3775.0
3200.0	5906.0	6041.0	7702.0	7908.0	8204.0	8443.0	8957.0
1605.0	6370.0	6048.0	7666.0	7787.0	7913.0	8107.0	8568.0
2000.0	13125.0	11833.0	15135.0	15695.0	15818.0	16058.0	16609.0
1820.0	20388.0	18608.0	23425.0	24780.0	26681.0	33606.0	44858.0
1200.0	4013.0	4156.0	5940.0	6266.0	6778.0	7590.0	8089.0
1710.0	11405.0	10513.0	13034.0	13572.0	14006.0	14532.0	15747.0
1810.0	10790.0	11431.0	13551.0	14550.0	15792.0	18872.0	23175.0
900.0	8731.0	10730.0	11558.0	11760.0	12078.0	12841.0	13459.0
806.0	2128.0	2985.0	4102.0	4611.0	5145.0	5277.0	5469.0
1506.0	3253.0	3454.0	4415.0	4709.0	4906.0	5239.0	5732.0
1410.0	12630.0	11415.0	15274.0	15704.0	16113.0	17874.0	18899.0
1505.0	5327.0	4884.0	6207.0	6870.0	7156.0	7183.0	7208.0
1330.0	3490.0	4684.0	5951.0	6113.0	6241.0	6459.0	6621.0
1000.0	1770.0	1675.0	1961.0	2005.0	2117.0	2136.0	2246.0
1320.0	4465.0	3840.0	4876.0	4930.0	5073.0	5481.0	5784.0
1420.0	12642.0	11079.0	14219.0	14746.0	15880.0	18220.0	21335.0
1130.0	1732.0	2933.0	2852.0	2885.0	2996.0	3669.0	4596.0
1116.0	6983.0	6281.0	8298.0	8721.0	9299.0	9728.0	10473.0
1310.0	4604.0	4853.0	6150.0	6280.0	6382.0	7095.0	7409.0
805.0	2558.0	4197.0	5155.0	5399.0	5599.0	5701.0	5795.0
1115.0	3824.0	4461.0	4619.0	4860.0	5122.0	5447.0	5596.0
205.0	11398.0	10332.0	14229.0	14365.0	14526.0	14954.0	15265.0
136.0	4331.0	4142.0	4440.0	4483.0	4502.0	4538.0	4569.0
1120.0	10556.0	10431.0	12861.0	13515.0	14323.0	16080.0	18007.0
705.0	1785.0	2284.0	2969.0	3373.0	3871.0	5101.0	5879.0
120.0	1450.0	1286.0	1498.0	1569.0	1626.0	1670.0	1720.0
325.0	5550.0	5310.0	6822.0	6896.0	7202.0	7407.0	7755.0
135.0	2588.0	2476.0	3021.0	3079.0	3159.0	3237.0	3339.0
706.0	3038.0	2915.0	3720.0	3829.0	3948.0	4099.0	4271.0
206.0	6983.0	6574.0	8203.0	8292.0	8467.0	8814.0	9320.0
2910.0	1148.0	666.0	1011.0	1085.0	1155.0	1235.0	1317.0
315.0	7435.0	6268.0	7064.0	7144.0	7470.0	7660.0	8063.0
2935.0	11095.0	18610.0	21645.0	22465.0	23013.0	23357.0	23893.0
605.0	3024.0	3690.0	4516.0	4814.0	4993.0	5519.0	5939.0
606.0	2986.0	3646.0	4224.0	4491.0	5001.0	5243.0	5473.0
506.0	2533.0	4007.0	4871.0	5201.0	5657.0	7007.0	10523.0
110.0	880.0	762.0	1217.0	1250.0	1344.0	1510.0	1573.0
505.0	5851.0	8886.0	11112.0	12037.0	14068.0	17518.0	21933.0
2936.0	2643.0	1507.0	2191.0	2755.0	2883.0	2991.0	3312.0
405.0	3548.0	3639.0	4665.0	4960.0	5290.0	5566.0	6288.0
2926.0	2033.0	1996.0	2758.0	2920.0	3185.0	3304.0	3424.0
2925.0	1751.0	1313.0	1994.0	2190.0	2340.0	2468.0	2690.0
2927.0	1337.0	1339.0	1684.0	1892.0	2103.0	2339.0	3043.0
