faz_id	population_2000	population_2010	population_2020	population_2025	population_2030	population_2035	population_2040
6420.0	30905.0	32222.0	37661.0	39593.0	42635.0	48243.0	52153.0
5535.0	21658.0	25248.0	31378.0	33348.0	35374.0	37951.0	42708.0
5600.0	12164.0	14339.0	16573.0	17352.0	17992.0	18530.0	19457.0
5546.0	15212.0	15883.0	18355.0	19481.0	20380.0	21236.0	22064.0
4706.0	11345.0	14225.0	14759.0	15099.0	15469.0	15846.0	16046.0
6605.0	9708.0	11592.0	12434.0	13026.0	13886.0	15026.0	16386.0
6910.0	5591.0	6150.0	7588.0	8344.0	9212.0	10378.0	11504.0
6606.0	4884.0	5126.0	5803.0	6322.0	6946.0	8079.0	9218.0
9909.0	4319.0	4715.0	5653.0	6297.0	6996.0	8025.0	9361.0
9011.0	6583.0	7958.0	9575.0	10372.0	11394.0	12928.0	14877.0
5525.0	11698.0	13139.0	14666.0	15391.0	16317.0	16500.0	17579.0
5515.0	21772.0	23325.0	27516.0	28500.0	29352.0	30179.0	30856.0
6326.0	22147.0	23623.0	25950.0	26176.0	26318.0	26138.0	26952.0
9914.0	14875.0	16468.0	19289.0	20848.0	22085.0	23001.0	23199.0
5545.0	11325.0	13843.0	16549.0	17517.0	18492.0	19190.0	19791.0
6223.0	25113.0	26544.0	28654.0	29219.0	29837.0	29932.0	29930.0
5306.0	21176.0	22387.0	25376.0	25923.0	26260.0	26914.0	27192.0
6325.0	32878.0	34908.0	37427.0	37617.0	37979.0	37995.0	37733.0
9009.0	4348.0	5053.0	5531.0	5764.0	6135.0	6462.0	6741.0
9006.0	8548.0	9929.0	11765.0	13262.0	14823.0	15958.0	16657.0
6225.0	16797.0	19174.0	20530.0	21126.0	21541.0	22229.0	22498.0
9018.0	13875.0	14101.0	18798.0	20660.0	22197.0	23480.0	24725.0
5425.0	33172.0	36733.0	41382.0	42912.0	44444.0	45590.0	47299.0
5305.0	22494.0	25018.0	29298.0	29954.0	30508.0	30831.0	31061.0
5426.0	13363.0	20564.0	22269.0	23167.0	24021.0	24691.0	26067.0
6226.0	28755.0	31001.0	33202.0	33471.0	33601.0	33913.0	33917.0
6126.0	11334.0	11917.0	13137.0	13294.0	13373.0	13510.0	13768.0
6224.0	18911.0	20462.0	21586.0	21785.0	21924.0	21928.0	21753.0
6216.0	14785.0	15778.0	16573.0	16606.0	16643.0	16485.0	16368.0
6316.0	26898.0	30297.0	32613.0	33164.0	33443.0	33369.0	32977.0
6215.0	22413.0	22794.0	24099.0	24742.0	25442.0	25373.0	25051.0
5100.0	8138.0	8865.0	9612.0	9668.0	9742.0	9733.0	9683.0
6213.0	15998.0	17490.0	18894.0	19303.0	19627.0	19682.0	19564.0
9005.0	4689.0	5481.0	5834.0	6222.0	7053.0	8082.0	8989.0
6124.0	23455.0	25695.0	28302.0	28721.0	29015.0	29182.0	28980.0
6125.0	8765.0	9431.0	10304.0	10446.0	10539.0	10603.0	10498.0
6214.0	305.0	334.0	370.0	383.0	390.0	403.0	422.0
5415.0	11680.0	13078.0	14633.0	14963.0	14678.0	15718.0	18029.0
5205.0	11987.0	12524.0	13162.0	13442.0	13802.0	14126.0	14878.0
9916.0	9910.0	10906.0	15294.0	17472.0	18739.0	19502.0	20619.0
9913.0	5353.0	6599.0	7316.0	7465.0	7711.0	7808.0	7903.0
9915.0	14147.0	14564.0	21053.0	23843.0	26175.0	27857.0	30005.0
4606.0	20311.0	22786.0	26113.0	27799.0	29491.0	30655.0	31769.0
6115.0	20165.0	21343.0	23990.0	24349.0	24584.0	24635.0	24603.0
4820.0	6179.0	6693.0	7316.0	7397.0	7516.0	7558.0	7519.0
9017.0	3934.0	4022.0	4556.0	4886.0	5126.0	5603.0	6384.0
6123.0	10178.0	15608.0	19283.0	20655.0	22761.0	23982.0	23909.0
6114.0	29615.0	32754.0	35457.0	36111.0	36561.0	36982.0	36768.0
4607.0	9949.0	25729.0	28203.0	30230.0	32253.0	34515.0	37528.0
6505.0	5109.0	13980.0	14344.0	14566.0	14897.0	15399.0	15988.0
5020.0	25040.0	25947.0	27611.0	28085.0	28617.0	29170.0	29589.0
6113.0	27170.0	33130.0	41387.0	44584.0	45409.0	46089.0	46650.0
5010.0	17633.0	18584.0	19965.0	20352.0	20633.0	20462.0	21510.0
6020.0	8618.0	16066.0	19622.0	23226.0	25288.0	26285.0	26478.0
4900.0	1854.0	6490.0	8326.0	10891.0	13452.0	17308.0	20646.0
6010.0	6069.0	10290.0	13766.0	15740.0	16739.0	17348.0	18125.0
4400.0	21758.0	22375.0	24949.0	25080.0	25247.0	25294.0	25000.0
9900.0	6675.0	6935.0	9659.0	10586.0	11185.0	11782.0	12105.0
9904.0	9681.0	10495.0	13093.0	14030.0	14681.0	15136.0	15887.0
9902.0	20858.0	21738.0	30293.0	31825.0	32577.0	32973.0	33352.0
4810.0	8848.0	9796.0	11290.0	11467.0	11753.0	12092.0	12276.0
5720.0	33888.0	36027.0	39548.0	40100.0	40517.0	40494.0	40242.0
9901.0	6573.0	6112.0	7589.0	8713.0	9832.0	10901.0	13334.0
5826.0	3975.0	4799.0	5614.0	5889.0	6160.0	6309.0	6332.0
5825.0	3343.0	3856.0	4767.0	4986.0	5093.0	5089.0	5031.0
5925.0	22727.0	23205.0	24610.0	25078.0	25513.0	26026.0	25980.0
9015.0	13421.0	14742.0	15868.0	16745.0	17860.0	19116.0	19530.0
4506.0	15692.0	16291.0	17988.0	18359.0	18983.0	19550.0	20165.0
4605.0	20314.0	24246.0	26669.0	27716.0	28685.0	29220.0	30098.0
9002.0	21887.0	23678.0	34632.0	38764.0	42098.0	45139.0	48715.0
4226.0	14656.0	15873.0	18531.0	19644.0	20491.0	21014.0	21381.0
4505.0	15374.0	15568.0	17256.0	17436.0	17630.0	17636.0	17659.0
4225.0	11135.0	17200.0	18254.0	18808.0	19478.0	20520.0	21581.0
5716.0	24127.0	24927.0	26242.0	26314.0	26600.0	27135.0	27211.0
5916.0	33462.0	35523.0	37154.0	37268.0	37554.0	38105.0	38438.0
4300.0	10197.0	10137.0	11646.0	12264.0	12814.0	13305.0	13717.0
5815.0	4783.0	4984.0	5163.0	5187.0	5214.0	5380.0	5326.0
9004.0	14346.0	17132.0	18379.0	19710.0	21513.0	23853.0	25666.0
5715.0	17030.0	17524.0	18742.0	18778.0	18936.0	18934.0	18811.0
3330.0	11609.0	11992.0	13219.0	14204.0	15344.0	16743.0	17562.0
6506.0	11422.0	11570.0	12873.0	13643.0	14558.0	15270.0	16060.0
5915.0	19004.0	19397.0	20764.0	20968.0	21076.0	21308.0	21216.0
3905.0	7848.0	8425.0	10759.0	11427.0	11883.0	12149.0	12470.0
4130.0	12377.0	16551.0	18159.0	18662.0	18723.0	18772.0	19087.0
6930.0	10267.0	10868.0	10993.0	11011.0	11113.0	11201.0	11168.0
3825.0	16430.0	17236.0	20820.0	21485.0	22233.0	22813.0	23365.0
4120.0	16699.0	18685.0	20765.0	21268.0	21922.0	22587.0	23062.0
3816.0	22637.0	21910.0	25832.0	26617.0	27048.0	28038.0	28266.0
4210.0	15797.0	23258.0	25984.0	27729.0	29353.0	30564.0	31571.0
9016.0	9932.0	10956.0	12261.0	13099.0	14546.0	16030.0	17032.0
4005.0	11067.0	12225.0	15593.0	16308.0	17108.0	17911.0	19263.0
4230.0	9434.0	9900.0	11559.0	12390.0	13142.0	13547.0	13929.0
3815.0	17850.0	18558.0	20040.0	20212.0	20416.0	20445.0	20442.0
3705.0	29326.0	28918.0	31546.0	32460.0	32879.0	33989.0	36803.0
3900.0	4876.0	5083.0	6230.0	6598.0	7167.0	7675.0	7809.0
4110.0	16745.0	18280.0	20066.0	21047.0	22329.0	24663.0	28188.0
3416.0	21171.0	23211.0	24590.0	25058.0	25588.0	26674.0	28214.0
3413.0	6436.0	7698.0	9445.0	10447.0	11627.0	12369.0	12703.0
3706.0	15451.0	15498.0	18298.0	18926.0	19240.0	19344.0	19602.0
3600.0	15874.0	18768.0	20465.0	21147.0	21979.0	22996.0	25008.0
3415.0	20213.0	22694.0	28036.0	30372.0	31746.0	32915.0	34968.0
3320.0	24313.0	27599.0	30091.0	30935.0	32151.0	33468.0	34298.0
3505.0	32762.0	35778.0	41685.0	44146.0	45601.0	46393.0	48138.0
3414.0	22931.0	24195.0	28075.0	28962.0	29589.0	29973.0	30161.0
6900.0	7188.0	7663.0	8532.0	9320.0	10297.0	11353.0	12271.0
2940.0	11987.0	14062.0	16887.0	19312.0	22452.0	25694.0	28135.0
2216.0	15733.0	17726.0	19600.0	20760.0	21948.0	22921.0	23609.0
3046.0	21896.0	22171.0	23868.0	24296.0	24714.0	24933.0	25529.0
2225.0	11406.0	13346.0	16016.0	17605.0	19495.0	21727.0	24319.0
3426.0	15264.0	17699.0	21464.0	23603.0	24988.0	26018.0	26902.0
3427.0	16805.0	21527.0	23924.0	25134.0	25968.0	26769.0	27475.0
3045.0	25417.0	25797.0	28647.0	29535.0	30534.0	31479.0	31994.0
3310.0	13805.0	19059.0	21662.0	22668.0	26703.0	30338.0	34878.0
3030.0	28951.0	34072.0	41993.0	47276.0	51672.0	54592.0	56207.0
3130.0	14573.0	15026.0	16485.0	16897.0	17367.0	17702.0	18534.0
3010.0	41029.0	39803.0	43193.0	45023.0	46499.0	48052.0	49391.0
3020.0	21529.0	22151.0	23731.0	24209.0	24761.0	25647.0	29401.0
3425.0	14252.0	17502.0	19889.0	21703.0	23447.0	24667.0	25463.0
2100.0	17678.0	18180.0	20238.0	20924.0	21358.0	21671.0	22155.0
1606.0	11784.0	11633.0	12531.0	12811.0	12985.0	13314.0	13465.0
2215.0	15003.0	16677.0	18326.0	19215.0	19989.0	20513.0	20962.0
1720.0	24933.0	25258.0	27617.0	28035.0	28896.0	30349.0	30728.0
3120.0	22953.0	23254.0	24257.0	24512.0	25013.0	26699.0	31387.0
1900.0	249.0	750.0	899.0	900.0	903.0	900.0	894.0
3110.0	7498.0	8495.0	9491.0	9701.0	9830.0	9879.0	9794.0
3200.0	19129.0	19206.0	20965.0	22018.0	23372.0	24884.0	25929.0
1605.0	16017.0	16012.0	17038.0	17166.0	17428.0	17578.0	17680.0
2000.0	6314.0	10298.0	11995.0	13159.0	14118.0	14859.0	15777.0
1820.0	5182.0	6236.0	7026.0	7143.0	7408.0	7856.0	7828.0
1200.0	14003.0	15332.0	17457.0	18582.0	19645.0	20092.0	20478.0
1710.0	19791.0	20550.0	22160.0	22558.0	23176.0	25354.0	27598.0
1810.0	3242.0	4005.0	4297.0	4464.0	5178.0	6212.0	7359.0
900.0	8525.0	9262.0	10293.0	10899.0	11430.0	11800.0	12228.0
806.0	16073.0	28697.0	32781.0	36219.0	38816.0	41535.0	44067.0
1506.0	21116.0	21402.0	23405.0	24114.0	24575.0	25034.0	25198.0
1410.0	13142.0	13060.0	14031.0	14317.0	14831.0	15768.0	16779.0
1505.0	15860.0	18085.0	19514.0	19996.0	20610.0	21027.0	21220.0
1330.0	20300.0	20416.0	22228.0	22999.0	23545.0	23861.0	23756.0
1000.0	9820.0	10048.0	10854.0	11130.0	11501.0	11620.0	11640.0
1320.0	17435.0	17149.0	18319.0	18351.0	18308.0	18271.0	18068.0
1420.0	11873.0	12961.0	13758.0	14082.0	14835.0	17035.0	20821.0
1130.0	4138.0	4692.0	5884.0	6567.0	7183.0	7382.0	7723.0
1116.0	13452.0	14162.0	17925.0	18921.0	19652.0	20305.0	20694.0
1310.0	24302.0	24971.0	27419.0	27939.0	28155.0	28132.0	27979.0
805.0	16625.0	18904.0	22219.0	24506.0	25796.0	26812.0	27693.0
1115.0	9049.0	10912.0	13470.0	15398.0	17257.0	18287.0	18465.0
205.0	10671.0	10887.0	11618.0	11679.0	11808.0	11801.0	11833.0
136.0	11050.0	10452.0	11456.0	11588.0	11726.0	11790.0	11816.0
1120.0	27122.0	29512.0	34600.0	37304.0	39676.0	41645.0	43891.0
705.0	13798.0	17472.0	18607.0	20567.0	21973.0	26339.0	31501.0
120.0	10846.0	10890.0	11857.0	12191.0	12609.0	13050.0	13308.0
325.0	18262.0	21314.0	22304.0	23700.0	25129.0	25852.0	26060.0
135.0	14433.0	14883.0	16955.0	17539.0	17930.0	17936.0	17937.0
706.0	11562.0	11947.0	12852.0	13575.0	14584.0	15828.0	17227.0
206.0	12074.0	12323.0	13570.0	13769.0	13789.0	13755.0	13779.0
2910.0	1650.0	3424.0	3596.0	3868.0	4207.0	4593.0	5315.0
315.0	12845.0	12898.0	14543.0	14787.0	15207.0	15505.0	15546.0
2935.0	19178.0	10529.0	10234.0	10393.0	10594.0	10669.0	10692.0
605.0	18553.0	19115.0	22370.0	24369.0	26540.0	27971.0	29019.0
606.0	13532.0	18558.0	22152.0	26017.0	29207.0	31591.0	34073.0
506.0	14863.0	22195.0	25561.0	27875.0	30326.0	33307.0	37846.0
110.0	4729.0	4563.0	5043.0	5125.0	5176.0	5228.0	5469.0
505.0	27997.0	43715.0	48297.0	53763.0	59534.0	64441.0	70338.0
2936.0	2535.0	4513.0	6554.0	6908.0	7123.0	7326.0	7901.0
405.0	16829.0	19736.0	22716.0	25165.0	27201.0	29209.0	30538.0
2926.0	22175.0	23380.0	24676.0	25347.0	26490.0	28149.0	29887.0
2925.0	13457.0	15830.0	16514.0	17172.0	18457.0	21077.0	25791.0
2927.0	4294.0	5374.0	6037.0	6770.0	8065.0	10333.0	15863.0
