52504	916	903
52603	746	855
52604	1443	1663
52605	1744	2063
52606	1335	1743
52607	1044	1932
52701	501	564
52705	1359	2364
52706	705	1767
52707	748	1109
52708	275	1689
52709	1748	1122
52803	1644	1826
52804	2116	2320
52805	1565	1723
52806	1813	2312
52903	1713	1654
52904	1905	2001
52905	1462	1860
52906	1703	1645
53101	959	1288
53102	1631	1758
53201	1345	1554
53202	1420	1543
53301	1631	2433
53302	1653	2005
53400	1669	1992
53504	1848	2530
53505	1479	1812
53506	1698	1947
53507	461	1591
53508	1449	1176
53509	815	1462
990100	0	0
53602	1561	2078
53603	1673	1436
53604	653	1506
53700	1131	1267
53801	1324	1436
53802	1483	1896
53803	1873	2028
60200	188	427
60300	1732	1816
60400	1679	1652
60500	1666	1654
60600	2682	2570
60700	2249	2297
60800	2199	2128
60903	1344	1363
60904	2286	2243
60905	2925	3026
60906	859	873
61001	1765	1742
61002	2229	2152
61100	2751	2761
61200	2060	1947
61300	1775	1791
61400	1185	1339
61500	3032	3116
61601	910	1202
61602	309	480
61700	1405	1734
61800	1083	1063
61900	719	784
62000	1601	1621
62300	1476	1633
62400	2084	2100
62500	2750	2664
62600	1020	1163
62801	2622	2571
62802	1348	1455
62900	2609	2984
63000	1140	1124
63100	1536	1540
63200	1825	1785
63300	2028	2331
63400	2610	2701
63501	1565	1579
63502	1441	1661
70100	825	1232
70203	1322	1722
70204	1280	1298
70205	1188	1186
70206	1323	1476
70207	1574	1804
70307	1211	1650
70308	1166	1344
70309	1552	2026
70310	1323	1694
70311	1464	1566
70312	923	1582
70313	1536	2184
70314	403	1033
70315	963	1571
70316	342	2233
70401	774	770
70403	1263	1307
70404	455	1427
70703	2027	2535
71100	949	947
71205	1484	1776
71206	1944	2573
71207	1877	2456
71208	2450	2916
71209	1406	1404
71210	1518	1579
71304	1787	2336
71305	1285	1353
71306	1810	2228
71307	1311	1724
71309	726	1446
71310	1141	1553
71403	1488	1567
71406	1292	2110
71407	1522	2116
71408	1284	1417
71409	1403	1518
71410	1219	2008
71411	1123	1497
71503	1975	2101
71504	1603	1576
71505	1936	1985
71506	1716	1887
71601	1509	1729
71602	1820	2892
71703	1413	1504
71704	1508	1613
71705	1231	1292
71706	697	751
71707	1039	1070
71803	2134	2348
71805	1374	1383
71806	1754	1718
71807	2083	1461
71808	986	1525
71901	2018	2098
71902	2148	2187
72000	1716	1988
72105	1927	1858
72106	2881	2734
72107	1652	1693
72108	2045	2229
72109	1529	1527
72111	987	1017
72112	1877	1770
72305	2514	2493
72307	1859	1875
72308	2599	2756
72309	2458	2457
72310	1575	1598
72311	1887	1886
72312	1500	2239
72313	1554	1401
72405	1420	1534
72406	1664	2052
72407	1846	2003
72408	2105	2350
72409	847	962
72410	1048	1384
72503	1371	1570
72504	1098	1463
72505	2234	2710
72506	1016	1400
72507	1321	1362
72601	1637	1945
72602	1278	1547
72603	1666	2091
72800	871	3050
72901	1057	658
72903	778	520
900202	70	1477
72906	2912	21
990002	213	1226
73001	1782	2197
73005	1586	2005
73006	1008	1406
73108	1733	2362
73110	1144	1336
73111	1233	1500
73113	1203	2082
73114	1686	1864
73115	1414	1506
73116	1043	1203
73117	1151	1352
73118	1395	1591
73119	1001	1181
73120	1097	1161
73121	946	1522
73122	494	1434
73123	938	1445
73124	753	969
73125	1203	3134
73126	270	1071
73200	1966	2385
73301	2031	2287
73302	1525	1709
73404	2457	2500
73405	1159	1482
73406	1701	1830
73407	1479	1525
73408	1732	1669
73500	2538	2696
80101	1079	1108
80102	1810	1797
80200	1435	1525
80300	1417	1548
80400	1619	1621
80500	1316	1371
80600	2015	2056
