zone_id	2010
924	295
925	330
926	290
927	158
928	367
929	204
930	336
931	188
932	4
933	503
934	344
935	212
936	236
937	367
938	545
939	683
940	320
941	624
942	278
943	375
944	301
945	153
946	290
947	215
948	1
949	460
950	395
951	352
952	843
953	562
954	1645
955	14
956	166
957	1122
958	0
959	0
960	1
961	582
962	204
963	0
964	6
965	1
966	0
967	0
968	0
969	0
970	3
971	0
972	0
973	0
974	0
975	153
976	637
977	257
978	335
979	423
980	335
981	431
982	572
983	0
984	2
985	0
986	914
987	507
988	2
989	0
990	543
991	0
992	254
993	108
994	58
995	451
996	421
997	905
998	370
999	638
1000	571
1001	380
1002	1412
1003	44
1004	964
1005	519
1006	186
1007	27
1008	0
1009	3
1010	3
1011	1762
1012	747
1013	477
1014	347
1015	138
1016	8
1017	0
1018	6
1019	0
1020	0
1021	1
1022	2
1023	1
1024	3
1025	0
1026	0
1027	11
1028	452
1029	787
1030	271
1031	52
1032	300
1033	441
1034	695
1035	462
1036	772
1037	468
1038	548
1039	355
1040	614
1041	941
1042	958
1043	388
1044	946
1045	12
1046	2326
1047	0
1048	47
1049	1
1050	2
1051	10
1052	110
1053	945
1054	448
1055	518
1056	3
1057	183
1058	510
1059	515
1060	241
1061	749
1062	812
1063	1033
1064	509
1065	685
1066	862
1067	342
1068	476
1069	315
1070	304
1071	446
1072	639
1073	1529
1074	544
1075	398
1076	785
1077	763
1078	550
1079	318
1080	1416
1081	800
1082	408
1083	349
1084	1108
1085	763
1086	957
1087	930
1088	523
1089	950
1090	609
1091	582
1092	758
1093	585
1094	1164
1095	864
1096	757
1097	210
1098	0
1099	169
1100	365
1101	405
1102	253
1103	616
1104	167
1105	336
1106	581
1107	464
1108	559
1109	714
1110	161
1111	544
1112	610
1113	467
1114	665
1115	703
1116	437
1117	702
1118	640
1119	632
1120	1206
1121	782
1122	1143
1123	1818
1124	3
1125	0
1126	1395
1127	0
1128	894
1129	83
1130	406
1131	427
1132	294
1133	676
1134	23
1135	0
1136	18
1137	239
1138	22
1139	766
1140	693
1141	723
1142	455
1143	1063
1144	515
1145	417
1146	334
1147	184
1148	14
1149	389
1150	604
1151	712
1152	225
1153	209
1154	280
1155	703
1156	551
1157	299
1158	1093
1159	108
1160	795
1161	1632
1162	833
1163	440
1164	333
1165	603
1166	0
1167	6
1168	1646
1169	530
1170	860
1171	227
1172	356
1173	413
1174	517
1175	22
1176	101
1177	55
1178	151
1179	103
1180	433
1181	489
1182	191
1183	383
1184	235
1185	445
1186	504
1187	675
1188	160
1189	677
1190	428
1191	449
1192	596
1193	3
1194	0
1195	1
1196	382
1197	633
1198	695
1199	880
1200	130
1201	433
1202	255
1203	463
1204	252
1205	132
1206	629
1207	471
1208	110
1209	102
1210	106
1211	757
1212	859
1213	707
1214	378
1215	84
1216	331
1217	62
1218	0
1219	0
1220	0
1221	2
1222	556
1223	485
1224	278
1225	343
1226	852
1227	1071
1228	408
1229	397
1230	169
1231	410
1232	1414
1233	569
1234	944
1235	170
1236	465
1237	422
1238	523
1239	1014
1240	223
1241	311
1242	371
1243	154
1244	838
1245	630
1246	663
1247	856
1248	413
1249	929
1250	409
1251	89
1252	54
1253	181
1254	123
1255	93
1256	4
1257	203
1258	1
1259	330
1260	1
1261	292
1262	206
1263	1458
1264	517
1265	619
1266	1070
1267	760
1268	464
1269	431
1270	539
1271	554
1272	320
1273	336
1274	43
1275	92
1276	76
1277	75
1278	170
1279	95
1280	130
1281	142
1282	253
1283	81
1284	48
1285	121
1286	70
1287	178
1288	343
1289	467
1290	519
1291	393
1292	300
1293	574
1294	401
1295	317
1296	418
1297	392
1298	860
1299	484
1300	551
1301	333
1302	554
1303	459
1304	298
1305	418
1306	1294
1307	590
1308	709
1309	400
1310	214
1311	208
1312	853
1313	449
1314	724
1315	370
1316	403
1317	320
1318	137
1319	154
1320	92
1321	208
1322	108
1323	253
1324	170
1325	9
1326	299
1327	594
1328	969
1329	871
1330	1416
1331	928
1332	438
1333	369
1334	314
1335	209
1336	1000
1337	824
1338	729
1339	810
1340	786
1341	443
1342	447
1343	1357
1344	422
1345	781
1346	101
1347	290
1348	332
1349	0
1350	237
1351	370
1352	162
1353	54
1354	716
1355	321
1356	205
1357	705
1358	207
1359	645
1360	870
1361	565
1362	151
1363	856
1364	365
1365	326
1366	231
1367	478
1368	314
1369	317
1370	270
1371	351
1372	31
1373	262
1374	585
1375	100
1376	156
1377	104
1378	1233
1379	305
1380	91
1381	74
1382	375
1383	110
1384	266
1385	270
1386	118
1387	393
1388	163
1389	104
1390	396
1391	482
1392	323
1393	637
1394	598
1395	570
1396	806
1397	776
1398	517
1399	544
1400	593
1401	518
1402	604
1403	761
1404	483
1405	937
1406	814
1407	596
1408	621
1409	3
1410	286
1411	250
1412	0
1413	268
1414	1
1415	839
1416	688
1417	100
1418	586
1419	266
1420	617
1421	233
1422	241
1423	365
1424	874
1425	277
1426	558
1427	471
1428	920
1429	414
1430	203
1431	419
1432	3
1433	1063
1434	21
1435	1371
1436	670
1437	577
1438	372
1439	346
1440	434
1441	38
1442	0
1443	0
1444	0
1445	33
1446	2
1447	0
1448	128
1449	942
1450	1045
1451	247
1452	718
1453	805
1454	712
1455	649
1456	406
1457	492
1458	284
1459	1002
1460	426
1461	102
1462	407
1463	162
1464	203
1465	242
1466	0
1467	544
1468	781
1469	700
1470	290
1471	315
1472	204
1473	332
1474	416
1475	381
1476	2
1477	406
1478	244
1479	115
1480	487
1481	742
1482	473
1483	337
1484	198
1485	366
1486	203
1487	363
1488	201
1489	449
1490	269
1491	506
1492	1024
1493	342
1494	1577
1495	759
1496	124
1497	265
1498	424
1499	274
1500	211
1501	198
1502	276
1503	142
1504	0
1505	327
1506	959
1507	295
1508	246
1509	2
1510	625
1511	1
1512	382
1513	491
1514	0
1515	171
1516	409
1517	75
1518	761
1519	852
1520	395
1521	104
1522	525
1523	346
1524	445
1525	409
1526	271
1527	381
1528	788
1529	514
1530	112
1531	20
1532	179
1533	317
1534	0
1535	188
1536	274
1537	430
1538	186
1539	975
1540	405
1541	219
1542	258
1543	657
1544	356
1545	0
1546	191
1547	623
1548	198
1549	685
1550	800
1551	0
1552	1368
1553	0
1554	0
1555	0
1556	1
1557	0
1558	267
1559	185
1560	401
1561	315
1562	244
1563	1216
1564	752
1565	326
1566	413
1567	692
1568	1462
1569	414
1570	1449
1571	582
1572	513
1573	290
1574	571
1575	489
1576	416
1577	404
1578	99
1579	2
1580	0
