faz_id	jobs_2000	jobs_2010	jobs_2020	jobs_2025	jobs_2030	jobs_2035	jobs_2040
7515.0	5858.0	6222.0	7352.0	7740.0	7976.0	8383.0	8962.0
7320.0	6156.0	6546.0	7954.0	8678.0	9236.0	10345.0	11407.0
7206.0	13993.0	12172.0	17197.0	17856.0	19859.0	22147.0	28483.0
7315.0	2821.0	3739.0	4747.0	4793.0	4856.0	4973.0	5158.0
7435.0	2909.0	3111.0	4174.0	4416.0	4692.0	5065.0	5229.0
7316.0	2903.0	3137.0	4165.0	4460.0	4491.0	4882.0	5269.0
7025.0	8050.0	8464.0	11119.0	11382.0	12042.0	12352.0	13574.0
7415.0	9138.0	10733.0	13299.0	13891.0	14612.0	14659.0	14726.0
7100.0	7567.0	6817.0	9482.0	10434.0	11601.0	12355.0	15671.0
7015.0	4199.0	3998.0	5763.0	5838.0	5935.0	6326.0	7601.0
9908.0	2191.0	3734.0	4148.0	4299.0	4505.0	4584.0	4660.0
6410.0	13292.0	12605.0	14950.0	15280.0	15074.0	15526.0	19411.0
6420.0	6982.0	7635.0	8874.0	8668.0	8623.0	8171.0	8481.0
5535.0	5512.0	4516.0	5810.0	5886.0	5629.0	5420.0	5307.0
5600.0	10929.0	12385.0	14487.0	14828.0	15379.0	16199.0	16718.0
5546.0	12157.0	9474.0	13307.0	13249.0	13745.0	13913.0	14966.0
4706.0	2098.0	1931.0	2188.0	2202.0	2277.0	2316.0	2379.0
6605.0	1864.0	1956.0	2554.0	2611.0	2696.0	2805.0	2882.0
6910.0	772.0	588.0	817.0	845.0	898.0	987.0	1304.0
6606.0	1241.0	1003.0	1172.0	1183.0	1255.0	1348.0	1513.0
9909.0	743.0	929.0	1110.0	1126.0	1177.0	1335.0	1389.0
9011.0	5681.0	5174.0	6365.0	6418.0	6472.0	6639.0	6761.0
5525.0	5676.0	5139.0	6382.0	6495.0	6393.0	6445.0	6469.0
5515.0	3765.0	4107.0	5275.0	5329.0	5434.0	5609.0	5677.0
6326.0	10603.0	9141.0	11433.0	11674.0	11939.0	13625.0	15274.0
9914.0	2805.0	3228.0	3641.0	3826.0	4199.0	4292.0	4435.0
5545.0	3976.0	3345.0	4409.0	4514.0	4569.0	4610.0	4680.0
6223.0	7772.0	6188.0	8027.0	8206.0	9081.0	10997.0	12302.0
5306.0	16874.0	14594.0	18402.0	18847.0	19760.0	21403.0	25482.0
6325.0	6207.0	5784.0	7390.0	7419.0	7367.0	7731.0	8541.0
9009.0	1703.0	2101.0	2415.0	2452.0	2489.0	2547.0	2628.0
9006.0	1056.0	1133.0	1676.0	2059.0	2468.0	2953.0	3341.0
6225.0	14312.0	13569.0	15624.0	16181.0	16607.0	18103.0	20533.0
9018.0	9427.0	9390.0	11186.0	11515.0	11904.0	12354.0	12631.0
5425.0	27049.0	25351.0	30298.0	31151.0	34615.0	46925.0	63735.0
5305.0	20319.0	17742.0	21968.0	23474.0	25318.0	27272.0	30744.0
5426.0	12790.0	12393.0	15750.0	16244.0	17185.0	17986.0	19203.0
6226.0	6125.0	5991.0	6899.0	6845.0	7005.0	7372.0	7830.0
6126.0	2536.0	2689.0	2869.0	2947.0	3026.0	3333.0	3558.0
6224.0	5662.0	6134.0	7501.0	7504.0	7605.0	7891.0	8255.0
6216.0	7090.0	8326.0	8771.0	9537.0	9894.0	10350.0	10887.0
6316.0	14842.0	16198.0	19256.0	19965.0	20521.0	22467.0	25098.0
6215.0	14217.0	11170.0	15591.0	16295.0	17901.0	19528.0	20968.0
5100.0	1348.0	1404.0	1668.0	1692.0	1730.0	1773.0	1814.0
6213.0	12132.0	13106.0	15352.0	15445.0	15442.0	15594.0	15938.0
9005.0	324.0	390.0	504.0	514.0	540.0	582.0	640.0
6124.0	10437.0	11056.0	12804.0	13019.0	13172.0	13530.0	13802.0
6125.0	9731.0	7653.0	10472.0	10858.0	11231.0	11947.0	12240.0
6214.0	22751.0	26119.0	29386.0	29749.0	30023.0	30598.0	31399.0
5415.0	38690.0	44702.0	59938.0	62329.0	61640.0	62848.0	62913.0
5205.0	31982.0	26299.0	34948.0	36120.0	37674.0	40117.0	45483.0
9916.0	1700.0	2043.0	2333.0	2405.0	2465.0	2524.0	2573.0
9913.0	4328.0	4696.0	5670.0	5721.0	5796.0	6166.0	6298.0
9915.0	2430.0	2895.0	3288.0	3418.0	3516.0	3391.0	3504.0
4606.0	3555.0	2924.0	3345.0	3410.0	3498.0	3498.0	3614.0
6115.0	8889.0	7288.0	9140.0	9129.0	9178.0	9140.0	9479.0
4820.0	5956.0	4794.0	5967.0	6082.0	6077.0	6066.0	6365.0
9017.0	201.0	202.0	238.0	264.0	310.0	324.0	363.0
6123.0	45873.0	39621.0	55392.0	60070.0	64151.0	70846.0	72894.0
6114.0	18955.0	15249.0	20548.0	21131.0	21724.0	23109.0	23845.0
4607.0	4002.0	5086.0	6052.0	6379.0	6604.0	7109.0	8145.0
6505.0	1621.0	2325.0	2737.0	2870.0	3030.0	3357.0	3554.0
5020.0	6877.0	7174.0	8336.0	8626.0	8910.0	8904.0	9022.0
6113.0	35984.0	33923.0	39835.0	40810.0	41873.0	43509.0	44405.0
5010.0	15396.0	11998.0	17024.0	16994.0	17113.0	16667.0	17003.0
6020.0	44046.0	38327.0	54681.0	66527.0	71741.0	74701.0	74712.0
4900.0	32001.0	38355.0	52200.0	56167.0	65432.0	79453.0	91085.0
6010.0	117772.0	94683.0	115345.0	123485.0	134261.0	137631.0	139039.0
4400.0	7823.0	7638.0	9268.0	9804.0	10027.0	10343.0	11143.0
9900.0	1315.0	1373.0	1898.0	2000.0	2033.0	2063.0	2081.0
9904.0	6218.0	5774.0	7112.0	7204.0	7257.0	7308.0	7325.0
9902.0	19634.0	19998.0	23256.0	23941.0	25251.0	27326.0	31674.0
4810.0	7449.0	6607.0	7604.0	7928.0	8224.0	8347.0	8329.0
5720.0	8647.0	9154.0	11442.0	11566.0	11893.0	13033.0	15128.0
9901.0	3585.0	3305.0	4296.0	4619.0	5058.0	5913.0	6706.0
5826.0	7617.0	5710.0	8083.0	8285.0	8753.0	9208.0	9990.0
5825.0	45899.0	40269.0	48279.0	50616.0	52550.0	54804.0	57306.0
5925.0	17016.0	16818.0	19102.0	19789.0	20533.0	21917.0	23790.0
9015.0	1442.0	1393.0	1770.0	1858.0	1921.0	1993.0	2059.0
4506.0	26227.0	27439.0	31522.0	31819.0	32214.0	32031.0	31990.0
4605.0	9451.0	13300.0	18403.0	20935.0	24218.0	28385.0	38487.0
9002.0	7488.0	7752.0	9573.0	9863.0	10035.0	10196.0	10520.0
4226.0	1757.0	2384.0	3269.0	3628.0	3737.0	3808.0	3889.0
4505.0	1050.0	1241.0	1442.0	1484.0	1528.0	1544.0	1587.0
4225.0	1849.0	2144.0	3188.0	3237.0	3281.0	3336.0	3287.0
5716.0	6290.0	6751.0	8063.0	8289.0	8445.0	9611.0	10925.0
5916.0	5389.0	6343.0	8177.0	8277.0	8518.0	8974.0	9653.0
4300.0	9330.0	8112.0	16747.0	18221.0	20874.0	25328.0	32138.0
5815.0	25006.0	22724.0	27348.0	27807.0	28520.0	29407.0	30643.0
9004.0	2917.0	3725.0	4919.0	5521.0	5958.0	6461.0	6961.0
5715.0	1385.0	1969.0	2171.0	2189.0	2226.0	2276.0	2310.0
3330.0	2055.0	2109.0	2358.0	2374.0	2437.0	2599.0	2706.0
6506.0	3713.0	5041.0	6154.0	6807.0	7896.0	10166.0	12791.0
5915.0	4854.0	3548.0	5118.0	5232.0	5463.0	6005.0	6739.0
3905.0	20607.0	17376.0	19798.0	20346.0	21561.0	22412.0	23417.0
4130.0	25302.0	21374.0	23767.0	24483.0	25576.0	27176.0	30404.0
6930.0	3059.0	3313.0	3645.0	3702.0	3900.0	3990.0	4085.0
3825.0	5816.0	6581.0	7716.0	8063.0	8561.0	8780.0	9150.0
4120.0	2766.0	2763.0	3852.0	4032.0	4280.0	4656.0	5062.0
3816.0	3364.0	3407.0	4211.0	4227.0	4380.0	4574.0	4790.0
4210.0	4125.0	3803.0	5286.0	5880.0	6406.0	6566.0	7484.0
9016.0	1386.0	1496.0	1869.0	1952.0	2013.0	2153.0	2223.0
4005.0	1511.0	1686.0	2077.0	2201.0	2355.0	2422.0	2483.0
4230.0	1520.0	1597.0	1973.0	2012.0	2061.0	2142.0	2250.0
3815.0	8738.0	7926.0	10076.0	10300.0	10724.0	12010.0	14281.0
3705.0	34499.0	28736.0	35891.0	37905.0	40107.0	42460.0	45194.0
3900.0	24340.0	20620.0	26138.0	28749.0	31082.0	36013.0	44383.0
4110.0	28485.0	26459.0	36104.0	36927.0	37335.0	37541.0	38088.0
3416.0	3005.0	2787.0	3257.0	3283.0	3113.0	3219.0	3220.0
3413.0	1122.0	1167.0	1450.0	1522.0	1594.0	1667.0	1780.0
3706.0	3576.0	2914.0	4041.0	4224.0	4397.0	4535.0	4476.0
3600.0	46506.0	42632.0	53604.0	60254.0	70457.0	76538.0	79903.0
3415.0	3462.0	3823.0	4751.0	4946.0	5052.0	5080.0	5171.0
3320.0	3636.0	4024.0	5183.0	5656.0	6388.0	6847.0	7509.0
3505.0	16109.0	15898.0	20295.0	21606.0	23544.0	27885.0	33755.0
3414.0	2021.0	2071.0	3013.0	3109.0	3149.0	3204.0	3266.0
6900.0	1941.0	1360.0	1874.0	1930.0	2020.0	2127.0	2190.0
2940.0	1884.0	2238.0	3126.0	3504.0	3961.0	4300.0	4698.0
2216.0	2665.0	3256.0	4095.0	4319.0	4579.0	4848.0	4988.0
3046.0	6449.0	6107.0	8356.0	8972.0	9673.0	10226.0	11941.0
2225.0	3702.0	5982.0	7398.0	7565.0	7669.0	7794.0	7915.0
3426.0	1804.0	2034.0	2767.0	2939.0	3093.0	3166.0	3272.0
3427.0	3353.0	5037.0	6100.0	6296.0	6537.0	6827.0	7062.0
3045.0	3321.0	2902.0	4199.0	4312.0	4421.0	4595.0	4683.0
3310.0	2225.0	2428.0	3532.0	4075.0	4724.0	5448.0	6823.0
3030.0	8735.0	7607.0	9622.0	10294.0	11051.0	11600.0	11863.0
3130.0	18607.0	19126.0	24122.0	25500.0	27049.0	28737.0	30947.0
3010.0	7925.0	8276.0	11144.0	11529.0	12008.0	12435.0	12886.0
3020.0	18953.0	17735.0	22164.0	22803.0	22822.0	23323.0	24295.0
3425.0	2436.0	2559.0	3166.0	3299.0	3387.0	3543.0	3660.0
2100.0	2065.0	1922.0	2307.0	2295.0	2388.0	2561.0	2786.0
1606.0	1748.0	2083.0	3298.0	3482.0	3823.0	3867.0	3912.0
2215.0	4924.0	5570.0	6908.0	7280.0	7659.0	8022.0	8310.0
1720.0	6320.0	5428.0	6889.0	6933.0	7012.0	7200.0	7562.0
3120.0	19160.0	14150.0	16633.0	17320.0	18319.0	19166.0	20447.0
1900.0	13458.0	10704.0	14536.0	15565.0	17238.0	18852.0	20015.0
3110.0	2642.0	2532.0	3211.0	3250.0	3616.0	3753.0	3819.0
3200.0	5906.0	6041.0	7671.0	7815.0	8244.0	8650.0	8973.0
1605.0	6370.0	6048.0	7640.0	7771.0	8204.0	9307.0	9484.0
2000.0	13125.0	11833.0	15540.0	15721.0	15875.0	16369.0	16465.0
1820.0	20391.0	18610.0	23663.0	25056.0	25846.0	31996.0	44511.0
1200.0	4013.0	4156.0	5933.0	6282.0	6513.0	7338.0	8129.0
1710.0	11391.0	10494.0	13139.0	13793.0	14073.0	14273.0	15138.0
1810.0	10799.0	11445.0	13804.0	14605.0	15036.0	16207.0	21177.0
900.0	8731.0	10730.0	11753.0	11981.0	11962.0	12724.0	13374.0
806.0	2129.0	2986.0	4016.0	4625.0	5022.0	5159.0	5345.0
1506.0	3253.0	3454.0	4347.0	4484.0	4742.0	5012.0	5641.0
1410.0	12635.0	11420.0	15357.0	15837.0	16262.0	17243.0	18323.0
1505.0	5327.0	4884.0	6218.0	6913.0	7200.0	7819.0	7985.0
1330.0	3490.0	4684.0	5947.0	6134.0	6237.0	6362.0	6556.0
1000.0	1771.0	1676.0	1980.0	2001.0	2092.0	2123.0	2146.0
1320.0	4465.0	3840.0	4990.0	5079.0	5263.0	5719.0	6110.0
1420.0	12642.0	11079.0	14280.0	15701.0	17011.0	19345.0	23921.0
1130.0	1732.0	2933.0	2904.0	2932.0	3318.0	3537.0	4481.0
1116.0	6983.0	6281.0	8407.0	8780.0	9297.0	10077.0	11168.0
1310.0	4604.0	4852.0	6116.0	6242.0	6315.0	6796.0	7022.0
805.0	2558.0	4197.0	5181.0	5444.0	5540.0	5664.0	5976.0
1115.0	3823.0	4459.0	4664.0	4778.0	5014.0	5206.0	5391.0
205.0	11398.0	10332.0	14173.0	14245.0	14504.0	14661.0	15025.0
136.0	4331.0	4142.0	4474.0	4481.0	4498.0	4547.0	4585.0
1120.0	10556.0	10431.0	12872.0	13299.0	14041.0	15302.0	18061.0
705.0	1786.0	2286.0	3013.0	3490.0	4052.0	5161.0	5890.0
120.0	1450.0	1286.0	1535.0	1616.0	1659.0	1724.0	1789.0
325.0	5549.0	5310.0	6783.0	6761.0	6852.0	7049.0	7400.0
135.0	2588.0	2476.0	3095.0	3185.0	3279.0	3363.0	3468.0
706.0	3038.0	2915.0	3665.0	3775.0	3870.0	4063.0	4224.0
206.0	6983.0	6574.0	8214.0	8375.0	9061.0	10202.0	10438.0
2910.0	1148.0	666.0	1011.0	1111.0	1154.0	1230.0	1282.0
315.0	7435.0	6268.0	7074.0	6835.0	7115.0	7630.0	8026.0
2935.0	11095.0	18610.0	21746.0	22721.0	23166.0	23513.0	23998.0
605.0	3024.0	3690.0	4829.0	4560.0	4764.0	4996.0	5480.0
606.0	2987.0	3648.0	4429.0	4393.0	4723.0	4901.0	5206.0
506.0	2531.0	4004.0	4947.0	5100.0	5700.0	6853.0	10488.0
110.0	880.0	762.0	1277.0	1337.0	1462.0	1514.0	1583.0
505.0	5851.0	8886.0	10939.0	12110.0	14495.0	17370.0	20868.0
2936.0	2643.0	1507.0	2206.0	2837.0	2973.0	3241.0	3431.0
405.0	3548.0	3639.0	4792.0	4507.0	4775.0	5049.0	5421.0
2926.0	2033.0	1997.0	2729.0	2909.0	3146.0	3283.0	3457.0
2925.0	1751.0	1313.0	1988.0	2244.0	2334.0	2450.0	2737.0
2927.0	1337.0	1338.0	1667.0	1867.0	1963.0	2136.0	2545.0
