faz_id	households_2000	households_2010	households_2020	households_2025	households_2030	households_2035	households_2040
7425.0	5818.0	9778.0	10450.0	10938.0	11421.0	11941.0	12705.0
7535.0	5540.0	8533.0	12720.0	13335.0	13709.0	14323.0	16279.0
7525.0	5107.0	5793.0	5977.0	6209.0	6572.0	7426.0	8713.0
7436.0	1914.0	2095.0	2218.0	2258.0	2296.0	2336.0	2353.0
9019.0	5069.0	6137.0	6579.0	7029.0	7659.0	8445.0	9257.0
7026.0	3661.0	3730.0	4233.0	4266.0	4303.0	4357.0	4381.0
7205.0	5304.0	5406.0	5849.0	5978.0	6135.0	6453.0	6849.0
7515.0	1323.0	1910.0	2108.0	2205.0	2263.0	2434.0	2739.0
7320.0	7911.0	10749.0	11281.0	11564.0	11913.0	12563.0	13938.0
7206.0	6972.0	7346.0	7815.0	7886.0	8010.0	8289.0	8981.0
7315.0	5359.0	5956.0	6729.0	7099.0	7463.0	7906.0	8960.0
7435.0	2529.0	2805.0	3059.0	3184.0	3300.0	3474.0	3548.0
7316.0	6287.0	7247.0	8004.0	8287.0	8501.0	8753.0	8972.0
7025.0	8475.0	8752.0	9900.0	10032.0	10258.0	10529.0	10700.0
7415.0	2503.0	3980.0	4513.0	4815.0	5094.0	5304.0	5545.0
7100.0	7850.0	8015.0	11904.0	12871.0	13676.0	14328.0	15839.0
7015.0	6611.0	6936.0	7607.0	7656.0	7806.0	7978.0	8310.0
9908.0	1180.0	1182.0	1169.0	1162.0	1159.0	1149.0	1150.0
6410.0	13727.0	14406.0	17051.0	18296.0	20463.0	23486.0	26914.0
6420.0	12321.0	12537.0	14911.0	15491.0	16547.0	19783.0	22659.0
5535.0	7833.0	8943.0	11643.0	12274.0	13044.0	14282.0	17561.0
5600.0	5004.0	5615.0	6457.0	6666.0	6872.0	7290.0	7873.0
5546.0	5394.0	5877.0	7115.0	7446.0	7788.0	8263.0	8748.0
4706.0	3538.0	5146.0	5273.0	5335.0	5424.0	5560.0	5669.0
6605.0	3289.0	4132.0	4360.0	4611.0	5027.0	5514.0	6132.0
6910.0	1234.0	1418.0	1859.0	2103.0	2416.0	2694.0	2967.0
6606.0	1737.0	1918.0	2144.0	2320.0	2605.0	3092.0	3468.0
9909.0	1492.0	1688.0	2064.0	2281.0	2567.0	3015.0	3603.0
9011.0	2992.0	3689.0	4597.0	4897.0	5305.0	5899.0	6822.0
5525.0	4884.0	5648.0	6136.0	6463.0	6802.0	6989.0	7561.0
5515.0	9063.0	9676.0	11486.0	11841.0	12181.0	12543.0	12920.0
6326.0	10356.0	11112.0	11937.0	11962.0	11767.0	12235.0	12485.0
9914.0	5468.0	6187.0	7263.0	7778.0	8218.0	8603.0	8777.0
5545.0	3751.0	4527.0	5876.0	6201.0	6525.0	6740.0	7066.0
6223.0	11607.0	12411.0	13324.0	13595.0	13777.0	14112.0	14577.0
5306.0	9358.0	9753.0	10807.0	11030.0	11225.0	11462.0	11709.0
6325.0	15100.0	15743.0	16614.0	16682.0	16862.0	17035.0	17049.0
9009.0	1588.0	1937.0	2080.0	2166.0	2284.0	2458.0	2579.0
9006.0	3050.0	3673.0	4418.0	5015.0	5592.0	6114.0	6494.0
6225.0	8760.0	9544.0	10292.0	10749.0	11167.0	11539.0	11796.0
9018.0	5450.0	5979.0	8175.0	9012.0	9666.0	10279.0	10796.0
5425.0	14197.0	15741.0	17150.0	17828.0	18377.0	18745.0	19610.0
5305.0	10271.0	11295.0	12731.0	12960.0	13156.0	13278.0	13571.0
5426.0	4804.0	7741.0	8393.0	8727.0	9013.0	9436.0	9947.0
6226.0	12688.0	12979.0	14595.0	14668.0	14736.0	14888.0	15024.0
6126.0	5369.0	5306.0	6022.0	6050.0	6071.0	6132.0	6322.0
6224.0	10094.0	10678.0	11241.0	11297.0	11358.0	11355.0	11340.0
6216.0	6141.0	6289.0	6829.0	6861.0	6946.0	6996.0	7021.0
6316.0	13154.0	14679.0	15493.0	15581.0	15622.0	15685.0	15564.0
6215.0	10936.0	11842.0	11956.0	11988.0	12013.0	12176.0	12236.0
5100.0	2701.0	2620.0	3071.0	3074.0	3094.0	3100.0	3119.0
6213.0	8878.0	9620.0	10133.0	10201.0	10278.0	10344.0	10342.0
9005.0	1667.0	2167.0	2352.0	2497.0	2761.0	3198.0	3507.0
6124.0	13097.0	13255.0	14586.0	14669.0	14783.0	14817.0	14828.0
6125.0	4868.0	4990.0	5499.0	5547.0	5599.0	5618.0	5621.0
6214.0	213.0	192.0	238.0	238.0	238.0	238.0	238.0
5415.0	5283.0	5646.0	6324.0	6461.0	6596.0	7043.0	7883.0
5205.0	5388.0	5371.0	5652.0	5791.0	6019.0	6325.0	6849.0
9916.0	3553.0	4019.0	6008.0	6682.0	7166.0	7559.0	8131.0
9913.0	2509.0	3294.0	3517.0	3527.0	3568.0	3620.0	3653.0
9915.0	4990.0	5444.0	8292.0	9239.0	10128.0	10767.0	11986.0
4606.0	6865.0	8106.0	9192.0	9814.0	10358.0	10932.0	11662.0
6115.0	10041.0	10284.0	11554.0	11691.0	11772.0	11843.0	11943.0
4820.0	3295.0	3339.0	3662.0	3699.0	3771.0	3816.0	3839.0
9017.0	1228.0	1252.0	1456.0	1549.0	1699.0	1957.0	2293.0
6123.0	6910.0	10287.0	11623.0	12198.0	12961.0	13356.0	13295.0
6114.0	14211.0	15761.0	17094.0	17519.0	17863.0	18251.0	18344.0
4607.0	3175.0	8593.0	9528.0	10199.0	11077.0	12205.0	13611.0
6505.0	1923.0	4739.0	4907.0	4938.0	5038.0	5223.0	5564.0
5020.0	9723.0	9890.0	10284.0	10411.0	10688.0	11045.0	11824.0
6113.0	18606.0	19810.0	24946.0	26531.0	27427.0	27827.0	28212.0
5010.0	8095.0	8068.0	8689.0	8822.0	8926.0	9109.0	9496.0
6020.0	6775.0	10179.0	11544.0	12589.0	13087.0	13998.0	14422.0
4900.0	1548.0	4582.0	5663.0	6677.0	7409.0	9439.0	11656.0
6010.0	4463.0	6272.0	8090.0	9101.0	9432.0	9790.0	10517.0
4400.0	8442.0	9125.0	9471.0	9564.0	9630.0	9739.0	9790.0
9900.0	2890.0	2899.0	4209.0	4637.0	4837.0	5067.0	5313.0
9904.0	4465.0	4671.0	5703.0	6022.0	6204.0	6504.0	7141.0
9902.0	9211.0	9007.0	13555.0	13970.0	14238.0	14411.0	14816.0
4810.0	3980.0	3976.0	4637.0	4695.0	4760.0	4818.0	4943.0
5720.0	16633.0	17429.0	18778.0	19047.0	19215.0	19344.0	19368.0
9901.0	2553.0	2455.0	3201.0	3533.0	3870.0	4499.0	5751.0
5826.0	2105.0	2392.0	3089.0	3088.0	3277.0	3450.0	3514.0
5825.0	970.0	990.0	1751.0	1929.0	2032.0	2042.0	2045.0
5925.0	9448.0	10506.0	11063.0	11189.0	11458.0	12065.0	12315.0
9015.0	4650.0	5347.0	5771.0	6004.0	6314.0	6602.0	6734.0
4506.0	6415.0	6430.0	7248.0	7404.0	7607.0	7943.0	8550.0
4605.0	7181.0	9395.0	9768.0	10082.0	10448.0	10869.0	11519.0
9002.0	8505.0	9508.0	14454.0	15902.0	17126.0	18418.0	20026.0
4226.0	5597.0	5898.0	7098.0	7425.0	7718.0	7934.0	8042.0
4505.0	5246.0	5472.0	5962.0	6019.0	6067.0	6146.0	6294.0
4225.0	4139.0	6358.0	6686.0	6919.0	7216.0	7551.0	8192.0
5716.0	8976.0	10077.0	10683.0	10812.0	11061.0	11419.0	11844.0
5916.0	11529.0	12953.0	13926.0	14137.0	14522.0	15224.0	15897.0
4300.0	4444.0	4402.0	5028.0	5162.0	5392.0	5704.0	5965.0
5815.0	1811.0	1932.0	2098.0	2132.0	2174.0	2310.0	2393.0
9004.0	5164.0	6529.0	7051.0	7447.0	8110.0	9155.0	10366.0
5715.0	7352.0	7416.0	8061.0	8059.0	8111.0	8137.0	8163.0
3330.0	4378.0	4661.0	5193.0	5591.0	6088.0	6624.0	6976.0
6506.0	5122.0	5248.0	5940.0	6196.0	6656.0	7123.0	7725.0
5915.0	6726.0	6727.0	7814.0	7976.0	8099.0	8276.0	8530.0
3905.0	3112.0	3293.0	4326.0	4524.0	4638.0	4786.0	5094.0
4130.0	5876.0	7775.0	8070.0	8226.0	8417.0	8675.0	8863.0
6930.0	4194.0	4606.0	4540.0	4537.0	4557.0	4580.0	4600.0
3825.0	6526.0	6485.0	8254.0	8561.0	8725.0	9110.0	9588.0
4120.0	7324.0	7759.0	8799.0	8982.0	9151.0	9470.0	9884.0
3816.0	7983.0	7748.0	9691.0	10002.0	10286.0	10542.0	11297.0
4210.0	6200.0	8397.0	9545.0	10213.0	10806.0	11357.0	11902.0
9016.0	3641.0	4234.0	4881.0	5273.0	5878.0	6658.0	7287.0
4005.0	4340.0	4458.0	5990.0	6312.0	6457.0	6712.0	7519.0
4230.0	3354.0	3525.0	4159.0	4458.0	4733.0	4939.0	5083.0
3815.0	7897.0	7809.0	8684.0	8746.0	8862.0	8976.0	9044.0
3705.0	11789.0	11188.0	12910.0	13189.0	13632.0	14246.0	15767.0
3900.0	2404.0	2242.0	2886.0	3007.0	3350.0	3600.0	3735.0
4110.0	6972.0	7573.0	8348.0	8590.0	9096.0	9973.0	11750.0
3416.0	7762.0	8673.0	9082.0	9290.0	9551.0	10000.0	10980.0
3413.0	2296.0	2930.0	3606.0	3935.0	4295.0	4597.0	4758.0
3706.0	6049.0	5995.0	7147.0	7333.0	7446.0	7542.0	7671.0
3600.0	7251.0	8314.0	8952.0	9233.0	9545.0	10035.0	11347.0
3415.0	7313.0	8510.0	10522.0	11360.0	11917.0	12473.0	13609.0
3320.0	8019.0	9666.0	10420.0	10877.0	11328.0	11783.0	12139.0
3505.0	13617.0	14572.0	17428.0	18125.0	18667.0	19251.0	20388.0
3414.0	8012.0	8490.0	10083.0	10393.0	10642.0	10727.0	11291.0
6900.0	2657.0	2938.0	3277.0	3539.0	3938.0	4406.0	4794.0
2940.0	4555.0	5594.0	6700.0	7648.0	8874.0	10077.0	11025.0
2216.0	5554.0	6648.0	7310.0	7659.0	8067.0	8465.0	8932.0
3046.0	9134.0	9147.0	10086.0	10282.0	10454.0	10752.0	11191.0
2225.0	4571.0	5480.0	6392.0	6894.0	7462.0	8411.0	9828.0
3426.0	4841.0	5760.0	7521.0	8187.0	8624.0	9001.0	9462.0
3427.0	5857.0	7744.0	8599.0	9018.0	9390.0	9748.0	10229.0
3045.0	9952.0	10198.0	11271.0	11636.0	12031.0	12278.0	12726.0
3310.0	4499.0	6588.0	7144.0	7476.0	8880.0	10916.0	13519.0
3030.0	9877.0	11937.0	14945.0	16663.0	18208.0	19179.0	19960.0
3130.0	6501.0	6679.0	7233.0	7389.0	7601.0	7901.0	8507.0
3010.0	14573.0	14583.0	16407.0	16943.0	17546.0	18179.0	19138.0
3020.0	9029.0	9161.0	10298.0	10550.0	10837.0	11235.0	13792.0
3425.0	4820.0	6212.0	7473.0	8125.0	8666.0	9107.0	9420.0
2100.0	6521.0	6898.0	7755.0	7923.0	8079.0	8312.0	8652.0
1606.0	5360.0	5419.0	5767.0	5839.0	5917.0	6018.0	6136.0
2215.0	5848.0	6710.0	7278.0	7513.0	7792.0	8006.0	8277.0
1720.0	10480.0	10292.0	11405.0	11648.0	12032.0	12746.0	13304.0
3120.0	8725.0	8839.0	9635.0	9966.0	10468.0	11473.0	13778.0
1900.0	159.0	422.0	551.0	555.0	555.0	553.0	553.0
3110.0	2646.0	2988.0	3447.0	3570.0	3650.0	3701.0	3719.0
3200.0	6971.0	7217.0	8024.0	8495.0	8972.0	9590.0	10237.0
1605.0	7656.0	7581.0	8099.0	8144.0	8195.0	8252.0	8342.0
2000.0	2729.0	4142.0	4910.0	5297.0	5619.0	5952.0	6391.0
1820.0	3934.0	4245.0	4635.0	4684.0	4762.0	5003.0	5192.0
1200.0	5563.0	6358.0	7081.0	7474.0	7760.0	7937.0	8289.0
1710.0	7795.0	8483.0	9064.0	9416.0	9937.0	11072.0	12572.0
1810.0	1452.0	1799.0	1958.0	2001.0	2172.0	2659.0	3438.0
900.0	3589.0	4085.0	4502.0	4669.0	4840.0	5024.0	5277.0
806.0	5463.0	10266.0	11581.0	12828.0	13988.0	15186.0	16550.0
1506.0	8479.0	8691.0	9420.0	9600.0	9811.0	10028.0	10348.0
1410.0	4408.0	4449.0	4839.0	4914.0	5001.0	5357.0	5784.0
1505.0	7455.0	8003.0	8909.0	9150.0	9316.0	9539.0	9830.0
1330.0	6925.0	7323.0	8080.0	8542.0	8747.0	8870.0	9029.0
1000.0	3447.0	3518.0	3848.0	3933.0	4009.0	4076.0	4127.0
1320.0	6637.0	6604.0	7309.0	7336.0	7361.0	7392.0	7406.0
1420.0	4210.0	4767.0	5197.0	5361.0	5977.0	7478.0	10095.0
1130.0	2006.0	1899.0	2521.0	2739.0	2895.0	3001.0	3234.0
1116.0	5665.0	5688.0	7433.0	7672.0	7900.0	8186.0	8602.0
1310.0	8982.0	9289.0	10452.0	10605.0	10739.0	10808.0	10857.0
805.0	5501.0	6695.0	8065.0	8739.0	9289.0	9733.0	10430.0
1115.0	3431.0	4362.0	5473.0	6184.0	6764.0	7020.0	7168.0
205.0	5216.0	5321.0	5694.0	5739.0	5802.0	5875.0	5986.0
136.0	4807.0	4582.0	5028.0	5076.0	5124.0	5210.0	5257.0
1120.0	10114.0	11682.0	13628.0	14500.0	15324.0	16259.0	17552.0
705.0	5093.0	6549.0	6968.0	7686.0	8380.0	10245.0	13012.0
120.0	4398.0	4317.0	4843.0	4979.0	5166.0	5292.0	5406.0
325.0	7485.0	9022.0	9640.0	10052.0	10509.0	10822.0	11141.0
135.0	5846.0	6111.0	6851.0	7030.0	7142.0	7213.0	7250.0
706.0	4079.0	4481.0	4902.0	5226.0	5645.0	6176.0	6715.0
206.0	5172.0	5174.0	5935.0	5989.0	6045.0	6079.0	6179.0
2910.0	599.0	1232.0	1343.0	1448.0	1567.0	1741.0	2130.0
315.0	5339.0	5458.0	6102.0	6168.0	6311.0	6475.0	6546.0
2935.0	4585.0	3144.0	3075.0	3051.0	3028.0	2999.0	2978.0
605.0	6749.0	7471.0	8804.0	9465.0	10235.0	10837.0	11528.0
606.0	4967.0	7084.0	8690.0	9983.0	11032.0	12073.0	13165.0
506.0	5011.0	7855.0	9228.0	10060.0	10890.0	12181.0	14615.0
110.0	1951.0	1971.0	2171.0	2191.0	2216.0	2247.0	2485.0
505.0	8818.0	14523.0	16444.0	18349.0	20501.0	22564.0	25438.0
2936.0	868.0	2930.0	2924.0	3000.0	3060.0	3140.0	3370.0
405.0	6569.0	8025.0	9604.0	10705.0	11712.0	12611.0	13573.0
2926.0	7779.0	8738.0	9128.0	9355.0	9801.0	10421.0	11138.0
2925.0	4380.0	5621.0	5929.0	6214.0	6790.0	8081.0	9809.0
2927.0	1967.0	2389.0	2761.0	3143.0	3876.0	5235.0	7617.0
